z,Ex,Ez,By,ne,vx,vz,Pe
0,8.291659258e+11,174820.0845,4858.968534,1.181958162e+19,0,-18098512.15,189.370575
2e-09,8.372089197e+11,174820.0845,6940.810325,1.181958162e+19,-281298977.6,-18098512.15,189.370575
4e-09,8.381085014e+11,708826.8621,6945.453432,6.082976368e+20,-278861262.8,17685331.13,9746.002603
6e-09,8.469622131e+11,-1082983.511,6960.345646,1.086979467e+21,-61534644.79,6242606.932,17415.33104
8e-09,8.542805054e+11,114135.068,6949.317446,6.05683608e+20,-34884303.01,10698679.61,9704.121243
1e-08,8.550709656e+11,90281.19163,6955.763824,3.620931469e+20,-28871407.7,7052285.706,5801.371793
1.2e-08,8.645153143e+11,121847.5838,6968.49494,1.421895404e+20,-26192229.72,12074528.31,2278.127592
1.4e-08,8.711873022e+11,130529.5331,6956.70244,6.358009399e+19,-23722443.69,7657343.813,1018.66541
1.6e-08,8.722001725e+11,140910.7084,6964.890214,1.964523771e+19,-21277318.66,12795161.71,314.7514082
1.8e-08,8.821853825e+11,154846.4932,6975.001381,7.195850754e+18,-18822723.61,7474517.763,115.2902394
2e-08,8.878514435e+11,166382.7542,6962.914686,1.832200923e+18,-16371480.37,13110741.35,29.35509507
2.2e-08,8.89060213e+11,178598.6981,6972.754957,5.799855109e+17,-13975953.6,6874716.436,9.292392337
2.4e-08,8.997785707e+11,189867.102,6980.098892,1.256749049e+17,-11525989.52,13227441.36,2.013533961
2.6e-08,9.04523992e+11,202048.3345,6968.082302,3.556488216e+16,-9178918.56,5837334.986,0.5698122319
2.8e-08,9.058669291e+11,213031.0478,6979.096047,6.743215597e+15,-6741101.147,13227484.22,0.1080382247
3e-08,9.170557423e+11,225347.6063,6983.630957,1.732058033e+15,-4335278.294,-1075632.621,0.02775062909
3.2e-08,9.208929496e+11,235940.7364,6972.316914,1.962423821e+14,-1882246.925,14665665.63,0.003144149593
3.4e-08,9.227250898e+11,248592.7914,6984.004463,9.2303931e+13,518213.9139,-378420096.8,0.001478872015
3.6e-08,9.342459054e+11,258751.4484,6985.449811,2.429040685e+10,2972859.873,-351444965.9,3.891752229e-07
3.8e-08,9.368489875e+11,271567.5262,6975.143166,2.05521467e+10,5428052.804,-601094228.4,3.292816922e-07
4e-08,9.39345928e+11,282059.826,6987.137596,1.592362572e+10,7880806.284,-600716089.3,2.551246106e-07
4.2e-08,9.513693241e+11,294680.8158,6985.732694,1.585264694e+10,10336567.45,-600322770.7,2.539874052e-07
4.4e-08,9.527844403e+11,304912.6348,6976.795602,1.578246559e+10,12793520.98,-599906715.4,2.528629759e-07
4.6e-08,9.558742172e+11,317677.3773,6988.525509,1.571303575e+10,15246634.27,-599479338.8,2.517505873e-07
4.8e-08,9.680206716e+11,327713.0624,6984.462138,1.564421832e+10,17702799.37,-599040446.5,2.506480105e-07
5e-08,9.68400422e+11,340610.515,6977.153687,1.557601024e+10,20159521.25,-598590182,2.495551966e-07
5.2e-08,9.72556131e+11,350447.1321,6988.15941,1.550840384e+10,22612515.88,-598128616.3,2.484720226e-07
5.4e-08,9.844978566e+11,363495.3805,6981.845239,1.544139738e+10,25068627.54,-597655464.4,2.473984608e-07
5.6e-08,9.835641221e+11,373145.364,6976.229091,1.537498784e+10,27524605.71,-597170987.9,2.463344626e-07
5.8e-08,9.890419526e+11,386351.4597,6985.910204,1.530916667e+10,29976889.33,-596675205.2,2.452798912e-07
6e-08,1.000845247e+12,395816.8975,6977.874382,1.524393388e+10,32432370.17,-596167774.4,2.442347467e-07
6.2e-08,9.987277958e+11,409201.2914,6974.061782,1.517928573e+10,34887179.77,-595649089.3,2.431989691e-07
6.4e-08,1.00542881e+12,418473.4201,6981.846301,1.511521294e+10,37338311.88,-595119071.5,2.421724099e-07
6.6e-08,1.016687172e+12,432061.7674,6972.304444,1.505171758e+10,39792540.76,-594577361.7,2.411551021e-07
6.8e-08,1.013795496e+12,441123.9882,6970.023673,1.498879478e+10,42245511.84,-594024481.3,2.401469677e-07
7e-08,1.022036456e+12,454935.5006,6975.875666,1.492643492e+10,44694902.23,-593460225.8,2.391478525e-07
7.2e-08,1.0322206e+12,463768.3015,6965.653423,1.486464188e+10,47147370.37,-592884262.5,2.381578189e-07
7.4e-08,1.028549484e+12,477801.6995,6964.204395,1.480340931e+10,49597964.87,-592297208.9,2.37176765e-07
7.6e-08,1.038545294e+12,486393.9853,6967.484808,1.474272817e+10,52044916.84,-591698720.4,2.36204546e-07
7.8e-08,1.047599146e+12,500625.9142,6957.512249,1.46826038e+10,54494911.68,-591088551.1,2.352412474e-07
8e-08,1.043405054e+12,508985.5607,6956.932218,1.462302762e+10,56942592.51,-590467367.1,2.342867317e-07
8.2e-08,1.054888873e+12,523386.4838,6957.351973,1.456399193e+10,59386617.1,-589834668.2,2.333408757e-07
8.4e-08,1.062491356e+12,531539.0822,6947.59313,1.450550343e+10,61833503.7,-589190349.2,2.324037866e-07
8.6e-08,1.058341955e+12,546094.7355,6947.28972,1.444755105e+10,64277525,-588535085.9,2.314752871e-07
8.8e-08,1.071261767e+12,554064.4938,6945.618537,1.439012875e+10,66717948.74,-587868236.5,2.305552804e-07
9e-08,1.0770437e+12,568793.1507,6936.773724,1.433324391e+10,69161223.93,-587189848.5,2.296438848e-07
9.2e-08,1.073271067e+12,576579.2357,6935.390089,1.427688349e+10,71601076.24,-586500546.5,2.287408913e-07
9.4e-08,1.087443304e+12,591499.6644,6931.559763,1.422104362e+10,74037190.22,-585799618.7,2.278462381e-07
