z,Ex,Ez,By,ne,vx,vz,Pe
0,6.799235526e+11,0,1270.761704,0,0,0,0
2e-09,6.808296048e+11,0,269.808203,0,0,0,0
4e-09,6.817237088e+11,0,262.2618539,0,0,0,0
6e-09,6.826058465e+11,0,254.7110976,0,0,0,0
8e-09,6.83476e+11,0,247.1560664,0,0,0,0
1e-08,6.843341515e+11,0,239.596893,0,0,0,0
1.2e-08,6.851802837e+11,0,232.0337098,0,0,0,0
1.4e-08,6.860143792e+11,0,224.4666497,0,0,0,0
1.6e-08,6.868364211e+11,0,216.8958453,0,0,0,0
1.8e-08,6.876463925e+11,0,209.3214293,0,0,0,0
2e-08,6.884442767e+11,0,201.7435347,0,0,0,0
2.2e-08,6.892300574e+11,0,194.1622944,0,0,0,0
2.4e-08,6.900037183e+11,0,186.5778412,0,0,0,0
2.6e-08,6.907652435e+11,0,178.9903082,0,0,0,0
2.8e-08,6.915146172e+11,0,171.3998284,0,0,0,0
3e-08,6.922518238e+11,0,163.806535,0,0,0,0
3.2e-08,6.92976848e+11,0,156.210561,0,0,0,0
3.4e-08,6.936896747e+11,0,148.6120397,0,0,0,0
3.6e-08,6.943902889e+11,0,141.0111041,0,0,0,0
3.8e-08,6.95078676e+11,0,133.4078877,0,0,0,0
4e-08,6.957548215e+11,0,125.8025236,0,0,0,0
4.2e-08,6.96418711e+11,0,118.1951453,0,0,0,0
4.4e-08,6.970703306e+11,0,110.5858859,0,0,0,0
4.6e-08,6.977096664e+11,0,102.9748789,0,0,0,0
4.8e-08,6.983367049e+11,0,95.3622577,0,0,0,0
5e-08,6.989514325e+11,0,87.74815568,0,0,0,0
5.2e-08,6.995538361e+11,0,80.13270627,0,0,0,0
5.4e-08,7.001439028e+11,0,72.51604294,0,0,0,0
5.6e-08,7.007216197e+11,0,64.89829913,0,0,0,0
5.8e-08,7.012869745e+11,0,57.27960833,0,0,0,0
6e-08,7.018399547e+11,0,49.66010402,0,0,0,0
6.2e-08,7.023805482e+11,0,42.03991968,0,0,0,0
6.4e-08,7.029087433e+11,0,34.41918883,0,0,0,0
6.6e-08,7.034245282e+11,0,26.79804495,0,0,0,0
6.8e-08,7.039278914e+11,0,19.17662156,0,0,0,0
7e-08,7.044188219e+11,0,11.55505214,0,0,0,0
7.2e-08,7.048973086e+11,0,3.933470195,0,0,0,0
7.4e-08,7.053633406e+11,0,-3.687990785,0,0,0,0
7.6e-08,7.058169075e+11,0,-11.30919732,0,0,0,0
7.8e-08,7.06257999e+11,0,-18.93001595,0,0,0,0
8e-08,7.066866048e+11,0,-26.55031321,0,0,0,0
8.2e-08,7.071027152e+11,0,-34.16995566,0,0,0,0
8.4e-08,7.075063204e+11,0,-41.78880988,0,0,0,0
8.6e-08,7.07897411e+11,0,-49.40674248,0,0,0,0
8.8e-08,7.082759778e+11,0,-57.02362007,0,0,0,0
9e-08,7.086420117e+11,0,-64.6393093,0,0,0,0
9.2e-08,7.08995504e+11,0,-72.25367684,0,0,0,0
9.4e-08,7.093364462e+11,0,-79.86658941,0,0,0,0
9.6e-08,7.096648298e+11,0,-87.47791372,0,0,0,0
9.8e-08,7.099806468e+11,0,-95.08751657,0,0,0,0
1e-07,7.102838893e+11,0,-102.6952647,0,0,0,0
1.02e-07,7.105745495e+11,0,-110.3010251,0,0,0,0
1.04e-07,7.108526202e+11,0,-117.9046645,0,0,0,0
1.06e-07,7.11118094e+11,0,-125.5060499,0,0,0,0
1.08e-07,7.113709639e+11,0,-133.1050483,0,0,0,0
1.1e-07,7.116112232e+11,0,-140.7015268,0,0,0,0
1.12e-07,7.118388653e+11,0,-148.2953522,0,0,0,0
1.14e-07,7.120538839e+11,0,-155.8863919,0,0,0,0
1.16e-07,7.122562729e+11,0,-163.474513,0,0,0,0
1.18e-07,7.124460264e+11,0,-171.0595828,0,0,0,0
1.2e-07,7.126231388e+11,0,-178.6414684,0,0,0,0
1.22e-07,7.127876046e+11,0,-186.2200374,0,0,0,0
1.24e-07,7.129394187e+11,0,-193.7951571,0,0,0,0
1.26e-07,7.13078576e+11,0,-201.3666951,0,0,0,0
1.28e-07,7.132050719e+11,0,-208.9345189,0,0,0,0
1.3e-07,7.133189017e+11,0,-216.4984961,0,0,0,0
1.32e-07,7.134200612e+11,0,-224.0584944,0,0,0,0
1.34e-07,7.135085464e+11,0,-231.6143817,0,0,0,0
1.36e-07,7.135843533e+11,0,-239.1660258,0,0,0,0
1.38e-07,7.136474783e+11,0,-246.7132947,0,0,0,0
1.4e-07,7.136979181e+11,0,-254.2560563,0,0,0,0
1.42e-07,7.137356695e+11,0,-261.7941788,0,0,0,0
1.44e-07,7.137607295e+11,0,-269.3275305,0,0,0,0
1.46e-07,7.137730955e+11,0,-276.8559795,0,0,0,0
1.48e-07,7.137727648e+11,0,-284.3793943,0,0,0,0
1.5e-07,7.137597354e+11,0,-291.8976434,0,0,0,0
1.52e-07,7.137340051e+11,0,-299.4105953,0,0,0,0
1.54e-07,7.136955721e+11,0,-306.9181188,0,0,0,0
1.56e-07,7.136444348e+11,0,-314.4200825,0,0,0,0
1.58e-07,7.135805919e+11,0,-321.9163554,0,0,0,0
1.6e-07,7.135040423e+11,0,-329.4068065,0,0,0,0
1.62e-07,7.134147851e+11,0,-336.8913049,0,0,0,0
1.64e-07,7.133128195e+11,0,-344.3697197,0,0,0,0
1.66e-07,7.131981451e+11,0,-351.8419203,0,0,0,0
