z,Ex,Ez,By,ne,vx,vz,Pe
0,-6.899733205e+11,69504.03701,-7430.328863,0.008300571529,0,-847952290.7,1.329898175e-19
2e-09,-6.883398879e+11,69504.03701,-12571.16005,0.008300571529,-119694635.8,-847952290.7,1.329898175e-19
4e-09,-6.821924743e+11,928778.7189,-12551.26639,0.008263581193,-124115283.3,-847631665.6,1.32397167e-19
6e-09,-6.52998756e+11,-2736339.931,-12489.38947,0.008226884467,-128527140.6,-847287838.4,1.318092206e-19
8e-09,-6.762296672e+11,95649.3678,-12456.48402,0.008189130828,-132913820.6,-846922119,1.312043407e-19
1e-08,-6.520359759e+11,73462.60692,-12457.84586,0.008150434033,-137299150.1,-846534068.8,1.305843496e-19
1.2e-08,-6.652826484e+11,124799.2619,-12440.65455,0.008110926693,-141674994.4,-846121750.7,1.299513723e-19
1.4e-08,-6.751857147e+11,133326.7425,-12404.81639,0.008070751642,-146050830.7,-845685573.5,1.29307697e-19
1.6e-08,-6.879386718e+11,146283.8596,-12401.64711,0.008030029863,-150415095.7,-845227792.8,1.286552622e-19
1.8e-08,-7.018187985e+11,160233.3076,-12401.90858,0.007988886772,-154778518,-844746706.8,1.279960772e-19
2e-08,-7.053015528e+11,172147.8022,-12382.86363,0.007947466329,-159141124.1,-844241954.2,1.273324485e-19
2.2e-08,-7.529327543e+11,184387.0163,-12424.04804,0.007905903331,-163495532,-843714397.1,1.266665359e-19
2.4e-08,-7.428885097e+11,195722.1029,-12511.27405,0.007864331369,-167873307.7,-843161382,1.260004796e-19
2.6e-08,-7.69657961e+11,207914.66,-12530.4099,0.007822904944,-172268290.4,-842578558.4,1.253367551e-19
2.8e-08,-7.846121561e+11,218921.7077,-12516.45383,0.007781759945,-176676477.6,-841969088,1.246775395e-19
3e-08,-8.034696445e+11,231247.7558,-12510.1329,0.007740973843,-181080586.4,-841336744.7,1.240240742e-19
3.2e-08,-8.072390733e+11,241894.718,-12435.08225,0.007700618527,-185482401.3,-840681184,1.233775107e-19
3.4e-08,-7.895993861e+11,254593.2778,-12313.2584,0.007660761388,-189855503.6,-840007262.3,1.227389289e-19
3.6e-08,-8.105150565e+11,264914.8641,-12207.39778,0.007621450381,-194183263.3,-839318093.5,1.221090972e-19
3.8e-08,-7.79111829e+11,277878.1269,-12105.67968,0.007582734522,-198481407.6,-838614150.2,1.214888007e-19
4e-08,-7.914524988e+11,288765.6383,-11993.13516,0.007544667664,-202733338.8,-837894976.1,1.208789024e-19
4.2e-08,-7.853694468e+11,301714.3906,-11912.3643,0.007507299394,-206953842.6,-837161571,1.202801967e-19
4.4e-08,-7.738932946e+11,312749.7332,-11914.55174,0.007470661601,-211143410.4,-836413042.6,1.196931946e-19
4.6e-08,-7.506934553e+11,326076.864,-11941.25061,0.007434819351,-215330743.7,-835641086.1,1.191189384e-19
4.8e-08,-7.340457611e+11,337538.309,-11922.92868,0.007399861178,-219522642.3,-834841493.4,1.185588467e-19
5e-08,-7.475506188e+11,351178.6082,-11913.71457,0.007365814515,-223709828,-834017503.2,1.180133591e-19
5.2e-08,-7.063767714e+11,363262.0555,-11908.72474,0.007332645218,-227901559.3,-833170697,1.174819283e-19
5.4e-08,-7.105154746e+11,376991.1037,-11847.70088,0.007300327138,-232079598.2,-832299506.4,1.169641356e-19
5.6e-08,-6.863807323e+11,389808.0658,-11828.16608,0.007268828746,-236245573.8,-831408758.3,1.164594757e-19
5.8e-08,-6.815343566e+11,403238.587,-11902.72086,0.007238103752,-240401187.2,-830496108.9,1.159672071e-19
