z,Ex,Ez,By,ne,vx,vz,Pe
0,-2.784136384e+11,0,-931.6018489,0,0,0,0
2e-09,-2.818550459e+11,0,-940.1938366,0,0,0,0
4e-09,-2.852914945e+11,0,-951.6565652,0,0,0,0
6e-09,-2.887229645e+11,0,-963.1025907,0,0,0,0
8e-09,-2.921493279e+11,0,-974.531723,0,0,0,0
1e-08,-2.955706195e+11,0,-985.9437509,0,0,0,0
1.2e-08,-2.989866571e+11,0,-997.3384846,0,0,0,0
1.4e-08,-3.023975304e+11,0,-1008.715714,0,0,0,0
1.6e-08,-3.058030024e+11,0,-1020.07525,0,0,0,0
1.8e-08,-3.092032179e+11,0,-1031.416882,0,0,0,0
2e-08,-3.125978854e+11,0,-1042.740422,0,0,0,0
2.2e-08,-3.159872045e+11,0,-1054.045662,0,0,0,0
2.4e-08,-3.19370829e+11,0,-1065.332411,0,0,0,0
2.6e-08,-3.22749014e+11,0,-1076.600465,0,0,0,0
2.8e-08,-3.261213581e+11,0,-1087.849631,0,0,0,0
3e-08,-3.294881719e+11,0,-1099.079708,0,0,0,0
3.2e-08,-3.328489987e+11,0,-1110.290502,0,0,0,0
3.4e-08,-3.362042052e+11,0,-1121.481814,0,0,0,0
3.6e-08,-3.395532788e+11,0,-1132.653449,0,0,0,0
3.8e-08,-3.428966425e+11,0,-1143.805211,0,0,0,0
4e-08,-3.462337278e+11,0,-1154.936902,0,0,0,0
4.2e-08,-3.495650142e+11,0,-1166.048331,0,0,0,0
4.4e-08,-3.528898768e+11,0,-1177.139298,0,0,0,0
4.6e-08,-3.562088522e+11,0,-1188.209614,0,0,0,0
4.8e-08,-3.595212587e+11,0,-1199.259078,0,0,0,0
5e-08,-3.628276902e+11,0,-1210.287504,0,0,0,0
5.2e-08,-3.661274082e+11,0,-1221.294689,0,0,0,0
5.4e-08,-3.694210637e+11,0,-1232.280452,0,0,0,0
5.6e-08,-3.727078615e+11,0,-1243.244586,0,0,0,0
5.8e-08,-3.759885099e+11,0,-1254.186914,0,0,0,0
6e-08,-3.792621569e+11,0,-1265.107228,0,0,0,0
6.2e-08,-3.825295679e+11,0,-1276.005353,0,0,0,0
6.4e-08,-3.857898344e+11,0,-1286.881079,0,0,0,0
6.6e-08,-3.890437785e+11,0,-1297.734237,0,0,0,0
6.8e-08,-3.922904359e+11,0,-1308.564613,0,0,0,0
7e-08,-3.955306845e+11,0,-1319.372042,0,0,0,0
7.2e-08,-3.987635052e+11,0,-1330.156307,0,0,0,0
7.4e-08,-4.019898306e+11,0,-1340.917248,0,0,0,0
7.6e-08,-4.05208588e+11,0,-1351.654646,0,0,0,0
7.8e-08,-4.084207635e+11,0,-1362.368344,0,0,0,0
8e-08,-4.116252321e+11,0,-1373.058121,0,0,0,0
8.2e-08,-4.148230317e+11,0,-1383.723825,0,0,0,0
8.4e-08,-4.180129871e+11,0,-1394.365229,0,0,0,0
8.6e-08,-4.211961858e+11,0,-1404.982191,0,0,0,0
8.8e-08,-4.243714047e+11,0,-1415.574477,0,0,0,0
9e-08,-4.275397786e+11,0,-1426.14195,0,0,0,0
9.2e-08,-4.307000389e+11,0,-1436.684374,0,0,0,0
9.4e-08,-4.338533646e+11,0,-1447.201617,0,0,0,0
9.6e-08,-4.369984456e+11,0,-1457.69344,0,0,0,0
9.8e-08,-4.401365008e+11,0,-1468.159715,0,0,0,0
1e-07,-4.432661826e+11,0,-1478.600199,0,0,0,0
1.02e-07,-4.463887461e+11,0,-1489.014772,0,0,0,0
1.04e-07,-4.495028103e+11,0,-1499.403185,0,0,0,0
1.06e-07,-4.526096615e+11,0,-1509.765325,0,0,0,0
1.08e-07,-4.557078911e+11,0,-1520.100938,0,0,0,0
1.1e-07,-4.587988104e+11,0,-1530.409917,0,0,0,0
1.12e-07,-4.618809894e+11,0,-1540.692005,0,0,0,0
1.14e-07,-4.649557583e+11,0,-1550.9471,0,0,0,0
1.16e-07,-4.680216723e+11,0,-1561.17494,0,0,0,0
1.18e-07,-4.71080073e+11,0,-1571.375431,0,0,0,0
1.2e-07,-4.741295087e+11,0,-1581.548307,0,0,0,0
1.22e-07,-4.771713246e+11,0,-1591.693478,0,0,0,0
1.24e-07,-4.802040702e+11,0,-1601.810675,0,0,0,0
1.26e-07,-4.832290854e+11,0,-1611.899814,0,0,0,0
1.28e-07,-4.862449305e+11,0,-1621.960623,0,0,0,0
1.3e-07,-4.892529301e+11,0,-1631.993021,0,0,0,0
1.32e-07,-4.922516657e+11,0,-1641.996735,0,0,0,0
1.34e-07,-4.95242436e+11,0,-1651.971689,0,0,0,0
1.36e-07,-4.982238544e+11,0,-1661.917607,0,0,0,0
1.38e-07,-5.011971825e+11,0,-1671.834415,0,0,0,0
1.4e-07,-5.041610775e+11,0,-1681.721839,0,0,0,0
1.42e-07,-5.071167517e+11,0,-1691.579806,0,0,0,0
1.44e-07,-5.100629185e+11,0,-1701.408042,0,0,0,0
1.46e-07,-5.130007279e+11,0,-1711.206476,0,0,0,0
1.48e-07,-5.159289631e+11,0,-1720.974835,0,0,0,0
1.5e-07,-5.188486981e+11,0,-1730.713048,0,0,0,0
1.52e-07,-5.217587998e+11,0,-1740.420843,0,0,0,0
1.54e-07,-5.246602519e+11,0,-1750.098151,0,0,0,0
1.56e-07,-5.275520195e+11,0,-1759.744703,0,0,0,0
1.58e-07,-5.304349813e+11,0,-1769.360427,0,0,0,0
1.6e-07,-5.333082156e+11,0,-1778.945058,0,0,0,0
1.62e-07,-5.361724809e+11,0,-1788.498522,0,0,0,0
1.64e-07,-5.390269842e+11,0,-1798.02056,0,0,0,0
1.66e-07,-5.418723482e+11,0,-1807.511093,0,0,0,0
1.68e-07,-5.447079238e+11,0,-1816.969872,0,0,0,0
1.7e-07,-5.47534183e+11,0,-1826.396808,0,0,0,0
1.72e-07,-5.503506359e+11,0,-1835.791662,0,0,0,0
1.74e-07,-5.53157588e+11,0,-1845.154338,0,0,0,0
1.76e-07,-5.559547242e+11,0,-1854.484609,0,0,0,0
1.78e-07,-5.587421687e+11,0,-1863.782369,0,0,0,0
1.8e-07,-5.615197954e+11,0,-1873.047403,0,0,0,0
1.82e-07,-5.642875331e+11,0,-1882.279593,0,0,0,0
1.84e-07,-5.670454588e+11,0,-1891.47874,0,0,0,0
1.86e-07,-5.697932923e+11,0,-1900.644712,0,0,0,0
1.88e-07,-5.725313264e+11,0,-1909.777326,0,0,0,0
1.9e-07,-5.7525906e+11,0,-1918.876437,0,0,0,0
1.92e-07,-5.77977013e+11,0,-1927.941878,0,0,0,0
1.94e-07,-5.806844528e+11,0,-1936.973488,0,0,0,0
1.96e-07,-5.833821363e+11,0,-1945.97112,0,0,0,0
1.98e-07,-5.860690902e+11,0,-1954.934594,0,0,0,0
2e-07,-5.887463164e+11,0,-1963.863787,0,0,0,0
2.02e-07,-5.914125945e+11,0,-1972.758497,0,0,0,0
2.04e-07,-5.940691767e+11,0,-1981.618624,0,0,0,0
2.06e-07,-5.967145912e+11,0,-1990.443944,0,0,0,0
2.08e-07,-5.993503432e+11,0,-1999.234383,0,0,0,0
2.1e-07,-6.019747085e+11,0,-2007.989695,0,0,0,0
2.12e-07,-6.045894448e+11,0,-2016.709829,0,0,0,0
2.14e-07,-6.071925775e+11,0,-2025.394517,0,0,0,0
2.16e-07,-6.097861134e+11,0,-2034.043736,0,0,0,0
2.18e-07,-6.123678327e+11,0,-2042.65719,0,0,0,0
2.2e-07,-6.149399838e+11,0,-2051.234886,0,0,0,0
2.22e-07,-6.175001113e+11,0,-2059.776503,0,0,0,0
2.24e-07,-6.200506937e+11,0,-2068.282073,0,0,0,0
2.26e-07,-6.225890536e+11,0,-2076.751253,0,0,0,0
2.28e-07,-6.251178839e+11,0,-2085.184101,0,0,0,0
2.3e-07,-6.276343029e+11,0,-2093.580249,0,0,0,0
2.32e-07,-6.301411982e+11,0,-2101.939783,0,0,0,0
2.34e-07,-6.326355059e+11,0,-2110.26231,0,0,0,0
2.36e-07,-6.351202835e+11,0,-2118.547943,0,0,0,0
2.38e-07,-6.375923121e+11,0,-2126.796267,0,0,0,0
2.4e-07,-6.400547898e+11,0,-2135.007416,0,0,0,0
2.42e-07,-6.42504374e+11,0,-2143.180957,0,0,0,0
2.44e-07,-6.449443701e+11,0,-2151.317046,0,0,0,0
2.46e-07,-6.473713477e+11,0,-2159.415232,0,0,0,0
2.48e-07,-6.497886809e+11,0,-2167.475688,0,0,0,0
2.5e-07,-6.521928918e+11,0,-2175.497951,0,0,0,0
2.52e-07,-6.545873815e+11,0,-2183.482209,0,0,0,0
2.54e-07,-6.569686687e+11,0,-2191.427987,0,0,0,0
2.56e-07,-6.593401348e+11,0,-2199.335485,0,0,0,0
2.58e-07,-6.616983434e+11,0,-2207.204222,0,0,0,0
2.6e-07,-6.640466069e+11,0,-2215.034403,0,0,0,0
2.62e-07,-6.663815843e+11,0,-2222.825548,0,0,0,0
2.64e-07,-6.687064671e+11,0,-2230.577861,0,0,0,0
2.66e-07,-6.71018063e+11,0,-2238.290869,0,0,0,0
2.68e-07,-6.733193883e+11,0,-2245.964768,0,0,0,0
2.7e-07,-6.756074541e+11,0,-2253.599099,0,0,0,0
2.72e-07,-6.778850466e+11,0,-2261.194045,0,0,0,0
2.74e-07,-6.801494356e+11,0,-2268.749165,0,0,0,0
2.76e-07,-6.824031218e+11,0,-2276.264623,0,0,0,0
2.78e-07,-6.846436885e+11,0,-2283.740003,0,0,0,0
2.8e-07,-6.868732969e+11,0,-2291.175443,0,0,0,0
2.82e-07,-6.89089897e+11,0,-2298.57056,0,0,0,0
2.84e-07,-6.912952588e+11,0,-2305.925459,0,0,0,0
2.86e-07,-6.934877486e+11,0,-2313.239797,0,0,0,0
2.88e-07,-6.956686975e+11,0,-2320.513637,0,0,0,0
2.9e-07,-6.978369339e+11,0,-2327.746683,0,0,0,0
2.92e-07,-6.999933069e+11,0,-2334.938952,0,0,0,0
2.94e-07,-7.021371469e+11,0,-2342.090201,0,0,0,0
2.96e-07,-7.042687846e+11,0,-2349.200392,0,0,0,0
2.98e-07,-7.063880847e+11,0,-2356.269342,0,0,0,0
3e-07,-7.084948314e+11,0,-2363.296956,0,0,0,0
3.02e-07,-7.105894478e+11,0,-2370.283114,0,0,0,0
3.04e-07,-7.126711521e+11,0,-2377.227655,0,0,0,0
3.06e-07,-7.1474094e+11,0,-2384.13053,0,0,0,0
3.08e-07,-7.16797455e+11,0,-2390.991512,0,0,0,0
3.1e-07,-7.188422683e+11,0,-2397.81062,0,0,0,0
3.12e-07,-7.208734521e+11,0,-2404.58756,0,0,0,0
3.14e-07,-7.228931433e+11,0,-2411.322424,0,0,0,0
3.16e-07,-7.24898859e+11,0,-2418.014846,0,0,0,0
3.18e-07,-7.26893279e+11,0,-2424.664992,0,0,0,0
3.2e-07,-7.288733949e+11,0,-2431.272427,0,0,0,0
3.22e-07,-7.308423929e+11,0,-2437.837388,0,0,0,0
3.24e-07,-7.327967826e+11,0,-2444.359373,0,0,0,0
3.26e-07,-7.347402062e+11,0,-2450.838687,0,0,0,0
3.28e-07,-7.366687484e+11,0,-2457.274766,0,0,0,0
3.3e-07,-7.385864435e+11,0,-2463.667977,0,0,0,0
3.32e-07,-7.404890223e+11,0,-2470.0177,0,0,0,0
3.34e-07,-7.423808333e+11,0,-2476.324357,0,0,0,0
3.36e-07,-7.442573377e+11,0,-2482.587281,0,0,0,0
3.38e-07,-7.461231078e+11,0,-2488.806938,0,0,0,0
3.4e-07,-7.479734314e+11,0,-2494.982627,0,0,0,0
3.42e-07,-7.498130033e+11,0,-2501.114844,0,0,0,0
3.44e-07,-7.516370438e+11,0,-2507.202867,0,0,0,0
3.46e-07,-7.534502597e+11,0,-2513.247211,0,0,0,0
3.48e-07,-7.552479184e+11,0,-2519.247146,0,0,0,0
3.5e-07,-7.570346212e+11,0,-2525.203187,0,0,0,0
3.52e-07,-7.588058023e+11,0,-2531.114616,0,0,0,0
3.54e-07,-7.605658361e+11,0,-2536.981934,0,0,0,0
3.56e-07,-7.623104458e+11,0,-2542.804446,0,0,0,0
3.58e-07,-7.640436566e+11,0,-2548.582624,0,0,0,0
3.6e-07,-7.657616024e+11,0,-2554.315816,0,0,0,0
3.62e-07,-7.674678395e+11,0,-2560.004443,0,0,0,0
