z,Ex,Ez,By,ne,vx,vz,Pe
0,6.821778382e+11,0,1082.476674,0,0,0,0
2e-09,6.801139812e+11,0,-114.2377228,0,0,0,0
4e-09,6.779965726e+11,0,-121.6875663,0,0,0,0
6e-09,6.759052925e+11,0,-129.1211542,0,0,0,0
8e-09,6.738049123e+11,0,-136.4852438,0,0,0,0
1e-08,6.716421819e+11,0,-143.836704,0,0,0,0
1.2e-08,6.695400252e+11,0,-151.1882543,0,0,0,0
1.4e-08,6.673668289e+11,0,-158.4229562,0,0,0,0
1.6e-08,6.651947967e+11,0,-165.6848741,0,0,0,0
1.8e-08,6.630789739e+11,0,-172.9515862,0,0,0,0
2e-08,6.608300845e+11,0,-180.0661639,0,0,0,0
2.2e-08,6.586702087e+11,0,-187.2305132,0,0,0,0
2.4e-08,6.564914905e+11,0,-194.3973398,0,0,0,0
2.6e-08,6.542279781e+11,0,-201.3889399,0,0,0,0
2.8e-08,6.520651249e+11,0,-208.4373092,0,0,0,0
3e-08,6.497959766e+11,0,-215.5055911,0,0,0,0
3.2e-08,6.475475041e+11,0,-222.4020051,0,0,0,0
3.4e-08,6.453590712e+11,0,-229.3522197,0,0,0,0
3.6e-08,6.430374502e+11,0,-236.2781509,0,0,0,0
3.8e-08,6.407706258e+11,0,-243.0892648,0,0,0,0
4e-08,6.385247807e+11,0,-250.0072398,0,0,0,0
4.2e-08,6.361724633e+11,0,-256.8152017,0,0,0,0
4.4e-08,6.338910753e+11,0,-263.5739958,0,0,0,0
4.6e-08,6.31584623e+11,0,-270.4195422,0,0,0,0
4.8e-08,6.291839753e+11,0,-277.1196238,0,0,0,0
5e-08,6.269032662e+11,0,-283.8829863,0,0,0,0
5.2e-08,6.24522976e+11,0,-290.6146207,0,0,0,0
5.4e-08,6.220991984e+11,0,-297.2028191,0,0,0,0
5.6e-08,6.198020971e+11,0,-303.9215517,0,0,0,0
5.8e-08,6.173374609e+11,0,-310.5623361,0,0,0,0
6e-08,6.149445139e+11,0,-317.0842212,0,0,0,0
6.2e-08,6.125891213e+11,0,-323.6390141,0,0,0,0
6.4e-08,6.100982434e+11,0,-330.1804971,0,0,0,0
6.6e-08,6.07734161e+11,0,-336.6452227,0,0,0,0
