z,Ex,Ez,By,ne,vx,vz,Pe
0,1.793529163e+11,0,589.9355918,0,0,0,0
2e-09,1.782791416e+11,0,579.7565857,0,0,0,0
4e-09,1.772028426e+11,0,575.9993807,0,0,0,0
6e-09,1.7612404e+11,0,572.2333401,0,0,0,0
8e-09,1.750427546e+11,0,568.4585357,0,0,0,0
1e-08,1.739590073e+11,0,564.6750392,0,0,0,0
1.2e-08,1.728728189e+11,0,560.8829227,0,0,0,0
1.4e-08,1.717842103e+11,0,557.0822583,0,0,0,0
1.6e-08,1.706932025e+11,0,553.2731181,0,0,0,0
1.8e-08,1.695998165e+11,0,549.4555746,0,0,0,0
2e-08,1.685040732e+11,0,545.6297002,0,0,0,0
2.2e-08,1.674059937e+11,0,541.7955675,0,0,0,0
2.4e-08,1.66305599e+11,0,537.9532493,0,0,0,0
2.6e-08,1.652029102e+11,0,534.1028184,0,0,0,0
2.8e-08,1.640979484e+11,0,530.2443476,0,0,0,0
3e-08,1.629907348e+11,0,526.3779103,0,0,0,0
3.2e-08,1.618812905e+11,0,522.5035794,0,0,0,0
3.4e-08,1.607696368e+11,0,518.6214284,0,0,0,0
3.6e-08,1.596557948e+11,0,514.7315307,0,0,0,0
3.8e-08,1.585397859e+11,0,510.8339598,0,0,0,0
4e-08,1.574216313e+11,0,506.9287893,0,0,0,0
4.2e-08,1.563013522e+11,0,503.0160931,0,0,0,0
4.4e-08,1.551789702e+11,0,499.0959449,0,0,0,0
4.6e-08,1.540545064e+11,0,495.1684188,0,0,0,0
4.8e-08,1.529279823e+11,0,491.2335889,0,0,0,0
5e-08,1.517994192e+11,0,487.2915293,0,0,0,0
5.2e-08,1.506688387e+11,0,483.3423143,0,0,0,0
5.4e-08,1.495362622e+11,0,479.3860183,0,0,0,0
5.6e-08,1.484017111e+11,0,475.4227158,0,0,0,0
5.8e-08,1.472652069e+11,0,471.4524814,0,0,0,0
6e-08,1.461267712e+11,0,467.4753898,0,0,0,0
6.2e-08,1.449864256e+11,0,463.4915157,0,0,0,0
6.4e-08,1.438441915e+11,0,459.500934,0,0,0,0
6.6e-08,1.427000905e+11,0,455.5037198,0,0,0,0
6.8e-08,1.415541443e+11,0,451.4999479,0,0,0,0
7e-08,1.404063746e+11,0,447.4896937,0,0,0,0
7.2e-08,1.392568028e+11,0,443.4730323,0,0,0,0
7.4e-08,1.381054508e+11,0,439.4500391,0,0,0,0
7.6e-08,1.369523401e+11,0,435.4207895,0,0,0,0
7.8e-08,1.357974926e+11,0,431.3853589,0,0,0,0
8e-08,1.346409298e+11,0,427.343823,0,0,0,0
8.2e-08,1.334826737e+11,0,423.2962574,0,0,0,0
8.4e-08,1.323227458e+11,0,419.2427379,0,0,0,0
8.6e-08,1.31161168e+11,0,415.1833402,0,0,0,0
8.8e-08,1.299979621e+11,0,411.1181403,0,0,0,0
9e-08,1.288331498e+11,0,407.0472142,0,0,0,0
9.2e-08,1.276667531e+11,0,402.9706378,0,0,0,0
9.4e-08,1.264987937e+11,0,398.8884874,0,0,0,0
9.6e-08,1.253292935e+11,0,394.8008391,0,0,0,0
9.8e-08,1.241582743e+11,0,390.7077691,0,0,0,0
1e-07,1.229857581e+11,0,386.6093539,0,0,0,0
1.02e-07,1.218117667e+11,0,382.5056698,0,0,0,0
1.04e-07,1.20636322e+11,0,378.3967933,0,0,0,0
1.06e-07,1.19459446e+11,0,374.2828009,0,0,0,0
1.08e-07,1.182811606e+11,0,370.1637691,0,0,0,0
1.1e-07,1.171014876e+11,0,366.0397748,0,0,0,0
1.12e-07,1.159204492e+11,0,361.9108945,0,0,0,0
1.14e-07,1.147380672e+11,0,357.7772051,0,0,0,0
1.16e-07,1.135543636e+11,0,353.6387834,0,0,0,0
1.18e-07,1.123693605e+11,0,349.4957063,0,0,0,0
1.2e-07,1.111830797e+11,0,345.3480507,0,0,0,0
1.22e-07,1.099955433e+11,0,341.1958937,0,0,0,0
1.24e-07,1.088067734e+11,0,337.0393122,0,0,0,0
1.26e-07,1.076167919e+11,0,332.8783834,0,0,0,0
1.28e-07,1.064256209e+11,0,328.7131845,0,0,0,0
1.3e-07,1.052332823e+11,0,324.5437926,0,0,0,0
1.32e-07,1.040397984e+11,0,320.370285,0,0,0,0
1.34e-07,1.02845191e+11,0,316.1927389,0,0,0,0
1.36e-07,1.016494823e+11,0,312.0112318,0,0,0,0
1.38e-07,1.004526944e+11,0,307.8258409,0,0,0,0
1.4e-07,9.925484924e+10,0,303.6366438,0,0,0,0
1.42e-07,9.805596896e+10,0,299.4437178,0,0,0,0
1.44e-07,9.685607565e+10,0,295.2471405,0,0,0,0
1.46e-07,9.565519137e+10,0,291.0469893,0,0,0,0
1.48e-07,9.445333823e+10,0,286.8433419,0,0,0,0
1.5e-07,9.32505383e+10,0,282.6362759,0,0,0,0
1.52e-07,9.20468137e+10,0,278.4258688,0,0,0,0
1.54e-07,9.08421865e+10,0,274.2121983,0,0,0,0
1.56e-07,8.963667883e+10,0,269.9953422,0,0,0,0
1.58e-07,8.843031276e+10,0,265.7753782,0,0,0,0
1.6e-07,8.722311042e+10,0,261.5523839,0,0,0,0
1.62e-07,8.60150939e+10,0,257.3264372,0,0,0,0
1.64e-07,8.480628531e+10,0,253.0976159,0,0,0,0
1.66e-07,8.359670676e+10,0,248.8659977,0,0,0,0
1.68e-07,8.238638034e+10,0,244.6316606,0,0,0,0
1.7e-07,8.117532816e+10,0,240.3946823,0,0,0,0
1.72e-07,7.996357232e+10,0,236.1551408,0,0,0,0
1.74e-07,7.875113494e+10,0,231.9131139,0,0,0,0
1.76e-07,7.753803809e+10,0,227.6686795,0,0,0,0
1.78e-07,7.632430389e+10,0,223.4219156,0,0,0,0
1.8e-07,7.510995443e+10,0,219.1729001,0,0,0,0
1.82e-07,7.38950118e+10,0,214.9217109,0,0,0,0
1.84e-07,7.267949809e+10,0,210.668426,0,0,0,0
1.86e-07,7.146343537e+10,0,206.4131233,0,0,0,0
1.88e-07,7.024684574e+10,0,202.1558808,0,0,0,0
1.9e-07,6.902975126e+10,0,197.8967766,0,0,0,0
1.92e-07,6.781217401e+10,0,193.6358884,0,0,0,0
1.94e-07,6.659413605e+10,0,189.3732944,0,0,0,0
1.96e-07,6.537565943e+10,0,185.1090725,0,0,0,0
1.98e-07,6.415676622e+10,0,180.8433007,0,0,0,0
2e-07,6.293747845e+10,0,176.576057,0,0,0,0
2.02e-07,6.171781816e+10,0,172.3074192,0,0,0,0
2.04e-07,6.049780738e+10,0,168.0374655,0,0,0,0
2.06e-07,5.927746814e+10,0,163.7662737,0,0,0,0
2.08e-07,5.805682244e+10,0,159.4939219,0,0,0,0
2.1e-07,5.68358923e+10,0,155.2204878,0,0,0,0
2.12e-07,5.561469971e+10,0,150.9460496,0,0,0,0
2.14e-07,5.439326665e+10,0,146.6706851,0,0,0,0
2.16e-07,5.317161511e+10,0,142.3944722,0,0,0,0
2.18e-07,5.194976704e+10,0,138.1174888,0,0,0,0
2.2e-07,5.07277444e+10,0,133.8398128,0,0,0,0
2.22e-07,4.950556913e+10,0,129.561522,0,0,0,0
2.24e-07,4.828326317e+10,0,125.2826943,0,0,0,0
2.26e-07,4.706084843e+10,0,121.0034075,0,0,0,0
2.28e-07,4.583834683e+10,0,116.7237395,0,0,0,0
2.3e-07,4.461578025e+10,0,112.4437679,0,0,0,0
2.32e-07,4.339317058e+10,0,108.1635705,0,0,0,0
2.34e-07,4.217053968e+10,0,103.883225,0,0,0,0
2.36e-07,4.094790941e+10,0,99.60280927,0,0,0,0
2.38e-07,3.972530161e+10,0,95.32240081,0,0,0,0
2.4e-07,3.85027381e+10,0,91.04207729,0,0,0,0
2.42e-07,3.728024068e+10,0,86.76191634,0,0,0,0
2.44e-07,3.605783116e+10,0,82.48199552,0,0,0,0
2.46e-07,3.483553131e+10,0,78.20239237,0,0,0,0
2.48e-07,3.361336288e+10,0,73.9231844,0,0,0,0
2.5e-07,3.239134763e+10,0,69.64444906,0,0,0,0
2.52e-07,3.116950728e+10,0,65.36626379,0,0,0,0
2.54e-07,2.994786353e+10,0,61.08870597,0,0,0,0
2.56e-07,2.872643808e+10,0,56.81185295,0,0,0,0
2.58e-07,2.750525261e+10,0,52.53578203,0,0,0,0
2.6e-07,2.628432875e+10,0,48.26057047,0,0,0,0
2.62e-07,2.506368816e+10,0,43.98629548,0,0,0,0
2.64e-07,2.384335243e+10,0,39.71303423,0,0,0,0
2.66e-07,2.262334317e+10,0,35.44086383,0,0,0,0
2.68e-07,2.140368195e+10,0,31.16986136,0,0,0,0
2.7e-07,2.018439033e+10,0,26.90010382,0,0,0,0
2.72e-07,1.896548983e+10,0,22.63166819,0,0,0,0
2.74e-07,1.774700197e+10,0,18.36463136,0,0,0,0
2.76e-07,1.652894824e+10,0,14.09907021,0,0,0,0
2.78e-07,1.531135009e+10,0,9.835061526,0,0,0,0
2.8e-07,1.409422898e+10,0,5.572682045,0,0,0,0
2.82e-07,1.287760633e+10,0,1.312008452,0,0,0,0
2.84e-07,1.166150353e+10,0,-2.946882634,0,0,0,0
2.86e-07,1.044594195e+10,0,-7.203914656,0,0,0,0
2.88e-07,9230942954,0,-11.45901112,0,0,0,0
2.9e-07,8016527852,0,-15.71209559,0,0,0,0
2.92e-07,6802717948,0,-19.96309171,0,0,0,0
2.94e-07,5589534515,0,-24.21192319,0,0,0,0
2.96e-07,4376998803,0,-28.45851379,0,0,0,0
2.98e-07,3165132032,0,-32.70278736,0,0,0,0
3e-07,1953955397,0,-36.94466782,0,0,0,0
3.02e-07,743490068,0,-41.18407915,0,0,0,0
3.04e-07,-466242815.1,0,-45.42094542,0,0,0,0
3.06e-07,-1675222139,0,-49.65519077,0,0,0,0
3.08e-07,-2883426817,0,-53.88673941,0,0,0,0
3.1e-07,-4090835794,0,-58.11551563,0,0,0,0
3.12e-07,-5297428041,0,-62.34144381,0,0,0,0
3.14e-07,-6503182559,0,-66.56444841,0,0,0,0
3.16e-07,-7708078379,0,-70.78445397,0,0,0,0
3.18e-07,-8912094562,0,-75.0013851,0,0,0,0
3.2e-07,-1.01152102e+10,0,-79.21516651,0,0,0,0
3.22e-07,-1.131740441e+10,0,-83.425723,0,0,0,0
3.24e-07,-1.251865634e+10,0,-87.63297944,0,0,0,0
3.26e-07,-1.371894519e+10,0,-91.83686082,0,0,0,0
3.28e-07,-1.491825017e+10,0,-96.03729218,0,0,0,0
3.3e-07,-1.611655052e+10,0,-100.2341987,0,0,0,0
3.32e-07,-1.731382552e+10,0,-104.4275056,0,0,0,0
3.34e-07,-1.85100545e+10,0,-108.6171382,0,0,0,0
3.36e-07,-1.970521678e+10,0,-112.803022,0,0,0,0
3.38e-07,-2.089929177e+10,0,-116.9850825,0,0,0,0
3.4e-07,-2.209225886e+10,0,-121.1632453,0,0,0,0
3.42e-07,-2.328409751e+10,0,-125.3374362,0,0,0,0
3.44e-07,-2.447478719e+10,0,-129.507581,0,0,0,0
3.46e-07,-2.566430744e+10,0,-133.6736056,0,0,0,0
3.48e-07,-2.68526378e+10,0,-137.835436,0,0,0,0
3.5e-07,-2.803975785e+10,0,-141.9929985,0,0,0,0
3.52e-07,-2.922564723e+10,0,-146.1462193,0,0,0,0
3.54e-07,-3.04102856e+10,0,-150.2950247,0,0,0,0
3.56e-07,-3.159365266e+10,0,-154.4393412,0,0,0,0
3.58e-07,-3.277572814e+10,0,-158.5790953,0,0,0,0
3.6e-07,-3.395649181e+10,0,-162.7142138,0,0,0,0
3.62e-07,-3.513592348e+10,0,-166.8446235,0,0,0,0
3.64e-07,-3.631400302e+10,0,-170.9702512,0,0,0,0
3.66e-07,-3.749071029e+10,0,-175.0910241,0,0,0,0
3.68e-07,-3.866602524e+10,0,-179.2068692,0,0,0,0
3.7e-07,-3.983992782e+10,0,-183.3177138,0,0,0,0
3.72e-07,-4.101239804e+10,0,-187.4234854,0,0,0,0
