z,Ex,Ez,By,ne,vx,vz,Pe
0,2.472284712e+11,69504.03701,4844.8779,0.0001568841498,0,-713249120.9,2.51356119e-21
2e-09,2.703800209e+11,69504.03701,8800.983374,0.0001568841498,267615294.7,-713249120.9,2.51356119e-21
4e-09,2.606385663e+11,928778.7189,8775.900035,0.0001499119701,270701943.4,-716204441.1,2.401854557e-21
6e-09,2.917747703e+11,-2736339.931,8759.19239,0.0001428201101,273774948.8,-718960382.7,2.288230433e-21
8e-09,2.913442641e+11,95649.3678,8644.610493,0.000136060558,276844595.2,-721525070.2,2.179930469e-21
1e-08,2.968094643e+11,73462.60692,8578.557769,0.0001296645342,279872185.4,-723924086.8,2.07745487e-21
1.2e-08,3.007914718e+11,124799.2619,8558.839441,0.0001236484758,282877690.6,-726163165.8,1.981066987e-21
1.4e-08,3.214043336e+11,133326.7425,8453.096142,0.0001180194778,285872993.1,-728247454.2,1.890880497e-21
1.6e-08,3.153459826e+11,146283.8596,8399.424905,0.0001127742018,288835163.1,-730200967.8,1.806841911e-21
1.8e-08,3.271139962e+11,160233.3076,8442.891865,0.0001079017964,291777612.9,-732029176.2,1.728777369e-21
2e-08,3.404665293e+11,172147.8022,8360.524429,0.0001033884759,294732006.2,-733727505.4,1.656466004e-21
2.2e-08,3.272699852e+11,184387.0163,8338.493276,9.921568876e-05,297659911.9,-735323113.6,1.589610583e-21
2.4e-08,3.557445281e+11,195722.1029,8345.622729,9.536163887e-05,300579625.6,-736817554.1,1.527861896e-21
2.6e-08,3.426203666e+11,207914.66,8229.418235,9.180471057e-05,303503637.4,-738215517.8,1.470873622e-21
2.8e-08,3.347137739e+11,218921.7077,8214.036713,8.852167538e-05,306384700.8,-739542204.9,1.418273599e-21
3e-08,2.989491828e+11,231247.7558,8271.24738,8.549011786e-05,309261874.7,-740789761.8,1.369702693e-21
3.2e-08,2.584028072e+11,241894.718,8279.439663,8.269061364e-05,312147496.7,-741949408.7,1.32484969e-21
3.4e-08,1.947404e+11,254593.2778,8403.833125,8.010424334e-05,315035363.4,-743028623.8,1.28341147e-21
3.6e-08,1.310029336e+11,264914.8641,8612.140817,7.771310288e-05,317962985.8,-744012984.6,1.245101176e-21
3.8e-08,1.015780951e+11,277878.1269,8730.464288,7.550148803e-05,320956087.5,-744888990.1,1.2096672e-21
4e-08,2.784443791e+10,288765.6383,8942.772735,7.345322238e-05,324001264.3,-745674695,1.176850366e-21
4.2e-08,-2895895995,301714.3906,9139.301214,7.155259228e-05,327114940.8,-746360563.3,1.146398915e-21
4.4e-08,-6.562109489e+10,312749.7332,9231.330405,6.978608016e-05,330300065.2,-746949656.1,1.11809627e-21
4.6e-08,-1.438424967e+11,326076.864,9400.700157,6.81402547e-05,333519332.7,-747461831.3,1.091727239e-21
4.8e-08,-1.936238834e+11,337538.309,9528.534621,6.66034485e-05,336792695.9,-747885224.7,1.067104889e-21
5e-08,-2.309781134e+11,351178.6082,9581.828226,6.516596628e-05,340115401.8,-748227352,1.044073885e-21
5.2e-08,-2.780811871e+11,363262.0555,9640.718818,6.381761584e-05,343465065.7,-748506969.4,1.022470929e-21
5.4e-08,-2.813502395e+11,376991.1037,9657.713714,6.254900015e-05,346834678.3,-748727852.8,1.002145465e-21
5.6e-08,-2.52325564e+11,389808.0658,9547.046243,6.135202748e-05,350220313.3,-748902340.2,9.829678488e-22
5.8e-08,-2.662496222e+11,403238.587,9444.396332,6.021810103e-05,353579234.9,-749062769.4,9.648003442e-22
6e-08,-1.923435154e+11,416796.7246,9351.467228,5.913958973e-05,356898307.1,-749213401.4,9.47520688e-22
6.2e-08,-1.790397093e+11,429560.0941,9190.840897,5.811093866e-05,360200033.3,-749359590.5,9.31039881e-22
6.4e-08,-1.995395697e+11,443789.8359,9134.541221,5.712693474e-05,363438135,-749517751.7,9.152744001e-22
6.6e-08,-1.900254447e+11,455655.5442,9134.806919,5.618445591e-05,366646747.4,-749663561.7,9.001742245e-22
6.8e-08,-2.22393909e+11,470385.6689,9105.898933,5.528241807e-05,369855963.4,-749783836.9,8.85721985e-22
7e-08,-2.530422479e+11,481309.3005,9166.252236,5.44190158e-05,373047507.7,-749880804.6,8.718887556e-22
7.2e-08,-2.681030808e+11,496286.2476,9284.311374,5.359267301e-05,376259100.7,-749935334.1,8.586492844e-22
7.4e-08,-2.798249531e+11,506363.2039,9343.580992,5.280237772e-05,379511284.9,-749936507.3,8.45987358e-22
7.6e-08,-3.555002388e+11,521346.5302,9500.689124,5.204610116e-05,382786645.9,-749895294.5,8.338704717e-22
7.8e-08,-3.674427769e+11,530763.7708,9668.25227,5.132231132e-05,386104552.7,-749789005.6,8.2227408e-22
8e-08,-4.157520614e+11,545537.0933,9733.252445,5.063038797e-05,389487200.8,-749611961.1,8.111882457e-22
8.2e-08,-4.857061872e+11,554562.2167,9872.223852,4.996819465e-05,392892196,-749384943.3,8.005787391e-22
8.4e-08,-4.873573072e+11,569100.115,9927.636354,4.93338874e-05,396339752.7,-749090757.5,7.904160165e-22
8.6e-08,-5.181567934e+11,577961.0191,9881.860659,4.87258557e-05,399819044.6,-748747656.4,7.806742747e-22
8.8e-08,-5.318118093e+11,592290.9151,9862.356266,4.814083453e-05,403285121.1,-748382401.7,7.713012023e-22
9e-08,-5.215953516e+11,601148.6478,9802.711509,4.757613752e-05,406746781.5,-747993281.9,7.622537587e-22
9.2e-08,-5.102168569e+11,615253.1851,9739.936008,4.702985459e-05,410194091.7,-747593164.8,7.535013413e-22
9.4e-08,-5.597517905e+11,624144.8036,9747.26459,4.649997771e-05,413622529.2,-747188241,7.450117777e-22
9.6e-08,-5.372589472e+11,638004.3649,9751.096151,4.598596251e-05,417038098.8,-746758671.4,7.367763462e-22
9.8e-08,-5.457543929e+11,647056.2978,9737.079793,4.548795464e-05,420467146.9,-746303594,7.287973805e-22
1e-07,-5.857192273e+11,660525.1637,9767.21404,4.500496809e-05,423888701.7,-745831731.5,7.210590829e-22
1.02e-07,-5.445417748e+11,669934.0536,9790.431794,4.453647365e-05,427311227.8,-745327749.2,7.135529744e-22
1.04e-07,-5.78900686e+11,683060.3217,9850.512958,4.408216926e-05,430758838.6,-744797144.2,7.062742157e-22
1.06e-07,-6.05745505e+11,692867.5274,9943.199213,4.364127576e-05,434213789.9,-744233893.9,6.99210323e-22
1.08e-07,-6.094073066e+11,705741.9166,10060.62034,4.321405255e-05,437697551.2,-743621072,6.923654526e-22
1.1e-07,-6.232922913e+11,716075.5598,10232.61776,4.280086264e-05,441228994.9,-742954637.6,6.857454204e-22
1.12e-07,-6.682082028e+11,728495.7963,10387.79773,4.240156837e-05,444816812.5,-742223704.1,6.793480209e-22
1.14e-07,-6.395841331e+11,739592.2573,10517.42814,4.201623585e-05,448450898.8,-741423657.7,6.731743133e-22
1.16e-07,-6.505960507e+11,751669.1292,10601.49826,4.164426128e-05,452147917.7,-740564498.5,6.672146237e-22
1.18e-07,-7.066494906e+11,763819.8923,10617.65005,4.128400825e-05,455868475.6,-739661652.7,6.614427338e-22
1.2e-07,-6.579567285e+11,775712.4357,10583.8644,4.093430915e-05,459585143.8,-738720031.8,6.558399365e-22
1.22e-07,-7.002009946e+11,789450.1466,10504.03546,4.059391243e-05,463315044,-737759937.4,6.503861798e-22
1.24e-07,-7.258147544e+11,801088.101,10355.32024,4.026090413e-05,467000689.9,-736796858.5,6.450507987e-22
1.26e-07,-7.196652892e+11,816771.1288,10207.07163,3.993418823e-05,470636610.6,-735838294.5,6.398162328e-22
1.28e-07,-7.526785471e+11,827390.3497,10111.1616,3.961294665e-05,474231039.2,-734893210.5,6.346693752e-22
1.3e-07,-8.053177818e+11,826656.0601,10040.55448,3.929670201e-05,477781551.1,-733950575,6.296025775e-22
1.32e-07,-8.17974114e+11,755045.1092,10045.80232,3.898624884e-05,481300330.4,-732994217.9,6.246285694e-22
1.34e-07,-8.684420519e+11,977211.0417,10114.06504,3.868272197e-05,484828328.5,-732007198.7,6.197655328e-22
1.36e-07,-9.458462609e+11,691962.0228,10180.04078,3.838708805e-05,488369275.5,-730971954.8,6.150289552e-22
1.38e-07,-9.154189349e+11,837255.3832,10251.27396,3.810051002e-05,491924516.1,-729875563.5,6.104374689e-22
1.4e-07,-9.571983012e+11,843614.6813,10319.5667,3.78231136e-05,495529869.4,-728726946.2,6.059930883e-22
1.42e-07,-9.320810664e+11,858698.3825,10288.05265,3.755379493e-05,499145183.4,-727533411.1,6.016781275e-22
1.44e-07,-8.711356962e+11,871338.8834,10219.55398,3.729116e-05,502764056.4,-726319301.5,5.974702521e-22
1.46e-07,-8.428283099e+11,881399.5559,10193.98438,3.703288039e-05,506374948,-725114704.4,5.933321565e-22
1.48e-07,-7.852267258e+11,894934.0768,10093.01576,3.677714769e-05,509968821,-723915145.6,5.892348669e-22
1.5e-07,-7.558363815e+11,905214.1513,10039.81035,3.652319193e-05,513533193.2,-722738356.7,5.851660472e-22
1.52e-07,-7.564062473e+11,920507.2854,10127.63391,3.6270608e-05,517077302.3,-721576134.4,5.811192063e-22
1.54e-07,-7.949153013e+11,930736.94,10172.06391,3.602094282e-05,520637636.8,-720381715.9,5.771191292e-22
1.56e-07,-8.120577239e+11,961803.3469,10282.31122,3.577663633e-05,524200547.5,-719145889.2,5.732049076e-22
1.58e-07,-8.787448582e+11,884707.8733,10444.79918,3.553941169e-05,527809179.4,-717846860.1,5.6940415e-22
1.6e-07,-8.882867814e+11,905007.6827,10401.85724,3.531088081e-05,531456094.3,-716461486,5.657426816e-22
1.62e-07,-8.888758976e+11,949584.3648,10317.46942,3.509077451e-05,535103484.3,-715039875.9,5.622161899e-22
1.64e-07,-8.726990352e+11,963492.6981,10208.75328,3.487643558e-05,538733805,-713613669.9,5.587821017e-22
1.66e-07,-8.212024376e+11,974449.7069,9968.139643,3.466535075e-05,542326935.5,-712200054.1,5.554001498e-22
1.68e-07,-8.155931833e+11,985620.8161,9863.67218,3.445488899e-05,545851202.4,-710847702.4,5.520281807e-22
1.7e-07,-7.704045835e+11,996528.765,9883.397328,3.424367768e-05,549331296.3,-709527792.3,5.486442025e-22
1.72e-07,-8.025839037e+11,1007463.267,9860.340168,3.40331997e-05,552817135.3,-708200675.8,5.452719734e-22
1.74e-07,-8.36672489e+11,1018385.514,9961.963302,3.382528368e-05,556277646.6,-706863633.4,5.419407915e-22
1.76e-07,-8.95079726e+11,1029308.894,10100.55085,3.362224605e-05,559770883,-705466423,5.386877701e-22
1.78e-07,-9.524329468e+11,1040231.904,10092.392,3.342695701e-05,563298009.4,-703983703.1,5.355588946e-22
1.8e-07,-9.784115642e+11,1051155.039,10077.65351,3.324021247e-05,566825967.1,-702446789,5.325669173e-22
1.82e-07,-9.844583087e+11,1062078.257,9958.597781,3.30608624e-05,570360391,-700869436.4,5.296934124e-22
1.84e-07,-9.335635915e+11,1073001.579,9681.154381,3.288664344e-05,573857248.9,-699294302.2,5.269021169e-22
1.86e-07,-9.340728599e+11,1083925.012,9452.81182,3.271355974e-05,577281199.6,-697791214.1,5.241290103e-22
1.88e-07,-9.116293062e+11,1094848.563,9294.380397,3.25383407e-05,580616995.7,-696361371.3,5.213216918e-22
1.9e-07,-9.464329265e+11,1105772.239,9204.816418,3.236083437e-05,583897650.2,-694979893.6,5.184777269e-22
1.92e-07,-1.031740218e+12,1116696.048,9285.914424,3.218284689e-05,587131878.7,-693615201.7,5.15626053e-22
1.94e-07,-1.094679289e+12,1127619.996,9406.850909,3.200830273e-05,590375154.9,-692188105,5.128295473e-22
1.96e-07,-1.128623873e+12,1138544.09,9420.969738,3.184167478e-05,593655689.7,-690665196.3,5.101598732e-22
1.98e-07,-1.161502705e+12,1149468.338,9408.570598,3.16839959e-05,596952414.4,-689082591.3,5.07633579e-22
2e-07,-1.125291992e+12,1160392.746,9285.531614,3.153358458e-05,600249313.7,-687461452.5,5.05223724e-22
2.02e-07,-1.036482713e+12,1171317.321,9125.372432,3.138755006e-05,603520855.6,-685855394.1,5.028839931e-22
2.04e-07,-1.042636141e+12,1182242.071,9041.860303,3.124164675e-05,606761018,-684313707.6,5.005463643e-22
2.06e-07,-9.772702002e+11,1193167.001,9020.569823,3.109366378e-05,609946593.2,-682813513.8,4.981754157e-22
2.08e-07,-9.855428223e+11,1204092.12,9136.632489,3.094469513e-05,613138638.6,-681326329.6,4.957886748e-22
2.1e-07,-1.063408202e+12,1215017.433,9295.746588,3.079721011e-05,616350885.9,-679802404.5,4.934257043e-22
2.12e-07,-1.063595615e+12,1225942.949,9433.233402,3.065529508e-05,619592258.1,-678184868.5,4.911519748e-22
2.14e-07,-1.093932561e+12,1236868.673,9512.002093,3.052229448e-05,622898865.3,-676470523,4.890210703e-22
2.16e-07,-1.105130695e+12,1247794.614,9455.646999,3.039821156e-05,626228405.3,-674687790.9,4.870330428e-22
2.18e-07,-1.043159819e+12,1258720.777,9280.703978,3.028099766e-05,629546534,-672883568.2,4.85155069e-22
2.2e-07,-9.936765855e+11,1269647.17,9122.194204,3.016682094e-05,632828881.8,-671128825.8,4.833257563e-22
2.22e-07,-1.006623931e+12,1280573.8,8989.198499,3.005149727e-05,636060816.4,-669448009,4.814780674e-22
2.24e-07,-9.873527624e+11,1291500.673,8985.002724,2.99339471e-05,639226147.5,-667820392,4.795947061e-22
2.26e-07,-1.047991733e+12,1302427.798,9176.510266,2.981644869e-05,642397302.4,-666191775.1,4.77712174e-22
2.28e-07,-1.120868989e+12,1313355.181,9284.297357,2.970369662e-05,645604525.3,-664472514,4.759056867e-22
2.3e-07,-1.118265499e+12,1324282.828,9328.724306,2.960057389e-05,648838102.6,-662648890.6,4.742534784e-22
2.32e-07,-1.130195086e+12,1335210.749,9280.882276,2.950834733e-05,652113077.1,-660755321.8,4.72775846e-22
2.34e-07,-1.092184352e+12,1346138.948,9070.333088,2.942456307e-05,655369325.8,-658846301.9,4.714334741e-22
2.36e-07,-1.045196053e+12,1357067.435,8885.2153,2.934490776e-05,658574707.7,-657000108.6,4.701572554e-22
2.38e-07,-1.038149448e+12,1367996.216,8841.840647,2.926523615e-05,661723947.2,-655241090.4,4.688807754e-22
2.4e-07,-1.06036236e+12,1378925.298,8861.952201,2.918497467e-05,664845744.6,-653517140.4,4.675948448e-22
2.42e-07,-1.107609098e+12,1389854.689,8933.907896,2.910743145e-05,667957484,-651776518.6,4.663524655e-22
2.44e-07,-1.173785744e+12,1400784.396,9082.347909,2.903705751e-05,671086626.1,-649974837.1,4.652249506e-22
2.46e-07,-1.181818797e+12,1411714.427,9055.406255,2.897827731e-05,674255137.9,-648062500.6,4.64283188e-22
2.48e-07,-1.164393311e+12,1422644.79,8931.51041,2.893245804e-05,677427988.9,-646103475.7,4.635490824e-22
2.5e-07,-1.145525685e+12,1433575.492,8814.798435,2.889621696e-05,680580047.5,-644171196,4.629684362e-22
2.52e-07,-1.089813583e+12,1444506.54,8667.606212,2.886558502e-05,683691119.7,-642287924.2,4.624776584e-22
2.54e-07,-1.097709631e+12,1455437.943,8635.544016,2.883799654e-05,686765793.1,-640482422.4,4.620356422e-22
2.56e-07,-1.126772273e+12,1466369.709,8748.438175,2.88132796e-05,689812694.7,-638711207.4,4.616396332e-22
2.58e-07,-1.13405398e+12,1477301.845,8856.456875,2.879560059e-05,692883795.4,-636885772.7,4.613563843e-22
2.6e-07,-1.194967165e+12,1488234.36,8903.716839,2.878988965e-05,695991026.2,-634988362.5,4.612648849e-22
2.62e-07,-1.203706589e+12,1499167.261,8906.303641,2.879848148e-05,699105262.9,-633028881.8,4.614025413e-22
2.64e-07,-1.147131643e+12,1510100.557,8724.085456,2.882173729e-05,702232327,-631027132.2,4.617751404e-22
2.66e-07,-1.16411783e+12,1521034.256,8572.322311,2.885591021e-05,705321037,-629096506.3,4.623226509e-22
2.68e-07,-1.129555196e+12,1531968.367,8525.28946,2.889589826e-05,708352171.5,-627250381.1,4.6296333e-22
2.7e-07,-1.118626297e+12,1542902.898,8518.603313,2.894087383e-05,711367706.1,-625445479.5,4.636839182e-22
2.72e-07,-1.203819513e+12,1553837.857,8629.885564,2.899220177e-05,714379565.4,-623665448,4.645062824e-22
2.74e-07,-1.211343967e+12,1564773.254,8696.523562,2.90536257e-05,717395427.1,-621821798,4.654904023e-22
2.76e-07,-1.207716786e+12,1575709.097,8706.874964,2.912975377e-05,720447281.6,-619906626.3,4.667101084e-22
2.78e-07,-1.21904163e+12,1586645.396,8623.273606,2.922037371e-05,723514616.9,-617970121.4,4.681619999e-22
2.8e-07,-1.165343563e+12,1597582.159,8477.911658,2.932167913e-05,726550670.8,-616062700.1,4.697850917e-22
2.82e-07,-1.141707235e+12,1608519.395,8416.40769,2.942862573e-05,729562491.3,-614240278.3,4.714985651e-22
2.84e-07,-1.184102086e+12,1619457.114,8430.200843,2.953673711e-05,732547437,-612494314.4,4.732307004e-22
2.86e-07,-1.189533464e+12,1630395.325,8449.387639,2.964595664e-05,735513434.6,-610759801.1,4.749805903e-22
2.88e-07,-1.238916447e+12,1641334.039,8508.678538,2.97588721e-05,738488643.1,-609009271,4.767896954e-22
2.9e-07,-1.255258153e+12,1652273.264,8519.481689,2.987698712e-05,741474870.1,-607216573.6,4.786821065e-22
2.92e-07,-1.230243127e+12,1663213.01,8385.775886,3.000001569e-05,744466452,-605392456,4.806532416e-22
2.94e-07,-1.226854574e+12,1674153.288,8309.94518,3.012313763e-05,747433371.1,-603628387.4,4.826258726e-22
2.96e-07,-1.202422017e+12,1685094.108,8231.543523,3.023930686e-05,750375073.4,-601929408.2,4.844871088e-22
2.98e-07,-1.236026278e+12,1696035.48,8150.995485,3.034369513e-05,753288108.6,-600297733.3,4.861595932e-22
3e-07,-1.26671657e+12,1706977.415,8187.977354,3.043347703e-05,756162866.1,-598721026.5,4.875980579e-22
3.02e-07,-1.313599774e+12,1717919.924,8187.98264,3.050894655e-05,759040859,-597122863.5,4.88807213e-22
3.04e-07,-1.327380879e+12,1728863.016,8091.809932,3.057141182e-05,761908423.4,-595493886.3,4.898080169e-22
3.06e-07,-1.336324278e+12,1739806.704,8011.649926,3.061859025e-05,764754663.3,-593879689.4,4.905638987e-22
3.08e-07,-1.327297821e+12,1750750.998,7889.146047,3.064531635e-05,767579117.7,-592297368,4.90992098e-22
3.1e-07,-1.326237694e+12,1761695.91,7750.675078,3.064595515e-05,770362649.5,-590777436.3,4.910023326e-22
3.12e-07,-1.381140212e+12,1772641.452,7778.550679,3.061537588e-05,773102616.6,-589336676.4,4.905123987e-22
3.14e-07,-1.363983299e+12,1783587.635,7779.389266,3.05531987e-05,775829133.7,-587875425.5,4.895162105e-22
3.16e-07,-1.409847636e+12,1794534.472,7752.476012,3.046217283e-05,778561963.6,-586383035.6,4.880578153e-22
3.18e-07,-1.412873634e+12,1805481.974,7783.549437,3.034274398e-05,781277801.9,-584869599.8,4.861443542e-22
3.2e-07,-1.368225719e+12,1816430.153,7731.276583,3.019535477e-05,784005535.7,-583299305.9,4.837829187e-22
3.22e-07,-1.376128697e+12,1827379.024,7704.764399,3.001876584e-05,786731822.5,-581734480.4,4.80953652e-22
3.24e-07,-1.384363452e+12,1838328.598,7690.286933,2.981031301e-05,789440444.7,-580173876.8,4.776138696e-22
3.26e-07,-1.375959388e+12,1849278.888,7642.483092,2.957114158e-05,792133535.1,-578586411.1,4.737819208e-22
3.28e-07,-1.411535612e+12,1860229.909,7674.895078,2.930394604e-05,794816616.5,-576982746.6,4.695009762e-22
3.3e-07,-1.445077935e+12,1871181.673,7669.769995,2.901231553e-05,797495669.3,-575311918.6,4.648285404e-22
3.32e-07,-1.40537541e+12,1882134.194,7627.303003,2.870173996e-05,800163131.2,-573557625.6,4.598525712e-22
3.34e-07,-1.447835376e+12,1893087.487,7628.17082,2.837507204e-05,802843231,-571762314.4,4.546187742e-22
3.36e-07,-1.423825081e+12,1904041.565,7562.516775,2.80336187e-05,805499766.4,-569909747.6,4.491480885e-22
3.38e-07,-1.428572095e+12,1914996.443,7548.723636,2.76799839e-05,808147308.8,-568019606.4,4.434822344e-22
3.4e-07,-1.468749477e+12,1925952.137,7592.346162,2.731664953e-05,810789815.6,-566085549.2,4.37660976e-22
3.42e-07,-1.46510214e+12,1936908.661,7551.904294,2.694851061e-05,813425220.1,-564046908.5,4.317627402e-22
3.44e-07,-1.509188449e+12,1947866.031,7545.630827,2.658106161e-05,816058494.5,-561931039.4,4.258755582e-22
