z,Ex,Ez,By,ne,vx,vz,Pe
0,8.343620178e+11,0,2297.769487,0,0,0,0
2e-09,8.329559282e+11,0,1814.006523,0,0,0,0
4e-09,8.315224639e+11,0,1817.381338,0,0,0,0
6e-09,8.30027652e+11,0,1820.758031,0,0,0,0
8e-09,8.285189488e+11,0,1823.942595,0,0,0,0
1e-08,8.270505073e+11,0,1827.109549,0,0,0,0
1.2e-08,8.255726804e+11,0,1830.265075,0,0,0,0
1.4e-08,8.240532362e+11,0,1833.458194,0,0,0,0
1.6e-08,8.225345688e+11,0,1836.69623,0,0,0,0
1.8e-08,8.209814156e+11,0,1839.852928,0,0,0,0
2e-08,8.194068068e+11,0,1842.989973,0,0,0,0
2.2e-08,8.17878759e+11,0,1846.02782,0,0,0,0
2.4e-08,8.162829125e+11,0,1848.923314,0,0,0,0
2.6e-08,8.146388508e+11,0,1851.909181,0,0,0,0
2.8e-08,8.130556581e+11,0,1854.998059,0,0,0,0
3e-08,8.114302e+11,0,1858.042527,0,0,0,0
3.2e-08,8.097832213e+11,0,1861.035117,0,0,0,0
3.4e-08,8.081654258e+11,0,1863.903896,0,0,0,0
3.6e-08,8.065019633e+11,0,1866.647953,0,0,0,0
3.8e-08,8.048030172e+11,0,1869.451465,0,0,0,0
4e-08,8.031014494e+11,0,1872.376817,0,0,0,0
4.2e-08,8.013931646e+11,0,1875.372588,0,0,0,0
4.4e-08,7.99647416e+11,0,1878.178985,0,0,0,0
4.6e-08,7.979204425e+11,0,1880.741892,0,0,0,0
4.8e-08,7.962032951e+11,0,1883.407256,0,0,0,0
5e-08,7.944027738e+11,0,1886.110501,0,0,0,0
5.2e-08,7.926245024e+11,0,1888.898761,0,0,0,0
5.4e-08,7.908261373e+11,0,1891.825752,0,0,0,0
5.6e-08,7.889790061e+11,0,1894.449228,0,0,0,0
5.8e-08,7.872007939e+11,0,1896.940401,0,0,0,0
6e-08,7.853339281e+11,0,1899.475467,0,0,0,0
6.2e-08,7.834113862e+11,0,1902.033903,0,0,0,0
6.4e-08,7.815368904e+11,0,1904.809724,0,0,0,0
6.6e-08,7.796231992e+11,0,1907.412329,0,0,0,0
6.8e-08,7.777531387e+11,0,1909.920858,0,0,0,0
7e-08,7.758735339e+11,0,1912.574137,0,0,0,0
7.2e-08,7.738969269e+11,0,1915.043273,0,0,0,0
7.4e-08,7.718671822e+11,0,1917.548139,0,0,0,0
7.6e-08,7.69842464e+11,0,1920.045069,0,0,0,0
7.8e-08,7.67897115e+11,0,1922.431298,0,0,0,0
8e-08,7.659085403e+11,0,1924.924247,0,0,0,0
8.2e-08,7.638846817e+11,0,1927.349947,0,0,0,0
8.4e-08,7.618628441e+11,0,1929.82342,0,0,0,0
8.6e-08,7.59740304e+11,0,1932.167671,0,0,0,0
8.8e-08,7.576544604e+11,0,1934.336849,0,0,0,0
9e-08,7.556133532e+11,0,1936.816056,0,0,0,0
9.2e-08,7.535324093e+11,0,1939.217541,0,0,0,0
9.4e-08,7.514338731e+11,0,1941.439538,0,0,0,0
9.6e-08,7.492847602e+11,0,1943.654524,0,0,0,0
9.8e-08,7.471242871e+11,0,1945.633392,0,0,0,0
1e-07,7.449344911e+11,0,1947.764279,0,0,0,0
1.02e-07,7.427589555e+11,0,1950.108508,0,0,0,0
1.04e-07,7.406175619e+11,0,1952.377593,0,0,0,0
1.06e-07,7.384368946e+11,0,1954.545575,0,0,0,0
1.08e-07,7.362741382e+11,0,1956.488847,0,0,0,0
1.1e-07,7.340082443e+11,0,1958.456679,0,0,0,0
1.12e-07,7.316882815e+11,0,1960.59286,0,0,0,0
1.14e-07,7.294640476e+11,0,1962.682663,0,0,0,0
1.16e-07,7.271591978e+11,0,1964.644752,0,0,0,0
1.18e-07,7.248664027e+11,0,1966.505607,0,0,0,0
1.2e-07,7.226070736e+11,0,1968.42519,0,0,0,0
1.22e-07,7.202086226e+11,0,1970.383595,0,0,0,0
1.24e-07,7.178372732e+11,0,1972.349304,0,0,0,0
1.26e-07,7.155256445e+11,0,1974.332292,0,0,0,0
1.28e-07,7.131702277e+11,0,1976.138533,0,0,0,0
1.3e-07,7.107806605e+11,0,1977.884724,0,0,0,0
1.32e-07,7.083520736e+11,0,1979.793221,0,0,0,0
1.34e-07,7.059178256e+11,0,1981.709849,0,0,0,0
1.36e-07,7.034678547e+11,0,1983.427481,0,0,0,0
1.38e-07,7.010150938e+11,0,1985.054075,0,0,0,0
1.4e-07,6.985800057e+11,0,1986.724414,0,0,0,0
1.42e-07,6.960847012e+11,0,1988.392972,0,0,0,0
1.44e-07,6.93568633e+11,0,1990.186271,0,0,0,0
1.46e-07,6.910816665e+11,0,1991.994937,0,0,0,0
1.48e-07,6.88560177e+11,0,1993.589945,0,0,0,0
1.5e-07,6.860470797e+11,0,1995.13394,0,0,0,0
1.52e-07,6.835209497e+11,0,1996.6391,0,0,0,0
1.54e-07,6.80907954e+11,0,1998.166395,0,0,0,0
1.56e-07,6.783317853e+11,0,1999.809229,0,0,0,0
1.58e-07,6.757452411e+11,0,2001.351456,0,0,0,0
1.6e-07,6.73087113e+11,0,2002.794171,0,0,0,0
1.62e-07,6.705174305e+11,0,2004.228917,0,0,0,0
