z,Ex,Ez,By,ne,vx,vz,Pe
0,-5.360292405e+11,0,-1967.56423,0,0,0,0
2e-09,-5.365429633e+11,0,-2151.965168,0,0,0,0
4e-09,-5.370411516e+11,0,-2161.514706,0,0,0,0
6e-09,-5.375035232e+11,0,-2170.980443,0,0,0,0
8e-09,-5.380271047e+11,0,-2180.547655,0,0,0,0
1e-08,-5.384493893e+11,0,-2189.942788,0,0,0,0
1.2e-08,-5.389156805e+11,0,-2199.382923,0,0,0,0
1.4e-08,-5.394394368e+11,0,-2208.871122,0,0,0,0
1.6e-08,-5.398119393e+11,0,-2218.187093,0,0,0,0
1.8e-08,-5.402664192e+11,0,-2227.58998,0,0,0,0
2e-08,-5.40705564e+11,0,-2236.898475,0,0,0,0
2.2e-08,-5.41061396e+11,0,-2246.090406,0,0,0,0
2.4e-08,-5.415088133e+11,0,-2255.516699,0,0,0,0
2.6e-08,-5.419064149e+11,0,-2264.804218,0,0,0,0
2.8e-08,-5.422459769e+11,0,-2273.97395,0,0,0,0
3e-08,-5.426343778e+11,0,-2283.363097,0,0,0,0
3.2e-08,-5.430159107e+11,0,-2292.565216,0,0,0,0
3.4e-08,-5.433464682e+11,0,-2301.684358,0,0,0,0
3.6e-08,-5.437129051e+11,0,-2310.969124,0,0,0,0
3.8e-08,-5.440694915e+11,0,-2320.086793,0,0,0,0
4e-08,-5.443543671e+11,0,-2329.190199,0,0,0,0
4.2e-08,-5.447015813e+11,0,-2338.328853,0,0,0,0
4.4e-08,-5.450278174e+11,0,-2347.297456,0,0,0,0
4.6e-08,-5.452632439e+11,0,-2356.351935,0,0,0,0
4.8e-08,-5.455422829e+11,0,-2365.417143,0,0,0,0
5e-08,-5.458554371e+11,0,-2374.339914,0,0,0,0
5.2e-08,-5.46097733e+11,0,-2383.37965,0,0,0,0
5.4e-08,-5.463254492e+11,0,-2392.377031,0,0,0,0
5.6e-08,-5.465942125e+11,0,-2401.200374,0,0,0,0
5.8e-08,-5.467935554e+11,0,-2410.146402,0,0,0,0
6e-08,-5.470383455e+11,0,-2419.052118,0,0,0,0
6.2e-08,-5.473009976e+11,0,-2427.861943,0,0,0,0
6.4e-08,-5.474553491e+11,0,-2436.811112,0,0,0,0
6.6e-08,-5.476827914e+11,0,-2445.596442,0,0,0,0
6.8e-08,-5.478535358e+11,0,-2454.298823,0,0,0,0
7e-08,-5.479703544e+11,0,-2463.105058,0,0,0,0
7.2e-08,-5.481728103e+11,0,-2471.768026,0,0,0,0
7.4e-08,-5.483157813e+11,0,-2480.525513,0,0,0,0
7.6e-08,-5.484262506e+11,0,-2489.231425,0,0,0,0
7.8e-08,-5.485177733e+11,0,-2497.728998,0,0,0,0
8e-08,-5.486572472e+11,0,-2506.397088,0,0,0,0
8.2e-08,-5.487660655e+11,0,-2514.920075,0,0,0,0
8.4e-08,-5.487806505e+11,0,-2523.36111,0,0,0,0
8.6e-08,-5.489179992e+11,0,-2532.035239,0,0,0,0
8.8e-08,-5.49000445e+11,0,-2540.54046,0,0,0,0
9e-08,-5.490178836e+11,0,-2548.977963,0,0,0,0
9.2e-08,-5.490744135e+11,0,-2557.484064,0,0,0,0
9.4e-08,-5.490835213e+11,0,-2565.830244,0,0,0,0
9.6e-08,-5.491491723e+11,0,-2574.223396,0,0,0,0
9.8e-08,-5.491714861e+11,0,-2582.691804,0,0,0,0
1e-07,-5.49146183e+11,0,-2590.974164,0,0,0,0
1.02e-07,-5.491566881e+11,0,-2599.224207,0,0,0,0
1.04e-07,-5.491685182e+11,0,-2607.469086,0,0,0,0
1.06e-07,-5.491251126e+11,0,-2615.534916,0,0,0,0
1.08e-07,-5.490241105e+11,0,-2623.732299,0,0,0,0
1.1e-07,-5.490689422e+11,0,-2631.963134,0,0,0,0
1.12e-07,-5.489931356e+11,0,-2639.936607,0,0,0,0
1.14e-07,-5.488362946e+11,0,-2647.959736,0,0,0,0
1.16e-07,-5.488885667e+11,0,-2655.914133,0,0,0,0
1.18e-07,-5.487564147e+11,0,-2663.799401,0,0,0,0
1.2e-07,-5.486364132e+11,0,-2671.805372,0,0,0,0
1.22e-07,-5.48628704e+11,0,-2679.616872,0,0,0,0
1.24e-07,-5.48468966e+11,0,-2687.396763,0,0,0,0
1.26e-07,-5.484259781e+11,0,-2695.243669,0,0,0,0
1.28e-07,-5.483222144e+11,0,-2702.965821,0,0,0,0
1.3e-07,-5.481394057e+11,0,-2710.696461,0,0,0,0
1.32e-07,-5.480971265e+11,0,-2718.356298,0,0,0,0
1.34e-07,-5.479611672e+11,0,-2725.98215,0,0,0,0
1.36e-07,-5.478065612e+11,0,-2733.618756,0,0,0,0
1.38e-07,-5.477139758e+11,0,-2741.082242,0,0,0,0
1.4e-07,-5.475520783e+11,0,-2748.545276,0,0,0,0
1.42e-07,-5.473773395e+11,0,-2756.047461,0,0,0,0
1.44e-07,-5.47225484e+11,0,-2763.370412,0,0,0,0
1.46e-07,-5.47055391e+11,0,-2770.663365,0,0,0,0
1.48e-07,-5.468792581e+11,0,-2778.024698,0,0,0,0
1.5e-07,-5.466813059e+11,0,-2785.188173,0,0,0,0
1.52e-07,-5.464536054e+11,0,-2792.268916,0,0,0,0
1.54e-07,-5.462672115e+11,0,-2799.444657,0,0,0,0
1.56e-07,-5.460383602e+11,0,-2806.422078,0,0,0,0
1.58e-07,-5.458024461e+11,0,-2813.333402,0,0,0,0
1.6e-07,-5.456223356e+11,0,-2820.298144,0,0,0,0
1.62e-07,-5.453232344e+11,0,-2827.095533,0,0,0,0
1.64e-07,-5.450486646e+11,0,-2833.944284,0,0,0,0
1.66e-07,-5.448628599e+11,0,-2840.718523,0,0,0,0
1.68e-07,-5.4455377e+11,0,-2847.27376,0,0,0,0
1.7e-07,-5.442539064e+11,0,-2853.943533,0,0,0,0
1.72e-07,-5.440265519e+11,0,-2860.5362,0,0,0,0
1.74e-07,-5.437064091e+11,0,-2866.984732,0,0,0,0
1.76e-07,-5.434013157e+11,0,-2873.476855,0,0,0,0
1.78e-07,-5.431596924e+11,0,-2879.897102,0,0,0,0
1.8e-07,-5.42805568e+11,0,-2886.25057,0,0,0,0
1.82e-07,-5.424978384e+11,0,-2892.515798,0,0,0,0
1.84e-07,-5.422136487e+11,0,-2898.7564,0,0,0,0
1.86e-07,-5.418065493e+11,0,-2904.967461,0,0,0,0
1.88e-07,-5.415460866e+11,0,-2911.056332,0,0,0,0
1.9e-07,-5.412303875e+11,0,-2917.150909,0,0,0,0
1.92e-07,-5.407930193e+11,0,-2923.118908,0,0,0,0
1.94e-07,-5.405407758e+11,0,-2929.067442,0,0,0,0
1.96e-07,-5.40185811e+11,0,-2935.076275,0,0,0,0
1.98e-07,-5.397599431e+11,0,-2940.822151,0,0,0,0
2e-07,-5.394400851e+11,0,-2946.557911,0,0,0,0
2.02e-07,-5.390451882e+11,0,-2952.371245,0,0,0,0
2.04e-07,-5.386788507e+11,0,-2958.032082,0,0,0,0
2.06e-07,-5.383138434e+11,0,-2963.655917,0,0,0,0
2.08e-07,-5.378699932e+11,0,-2969.208086,0,0,0,0
2.1e-07,-5.375149871e+11,0,-2974.680709,0,0,0,0
