z,Ex,Ez,By,ne,vx,vz,Pe
0,-8.236061337e+11,69511.17186,-2734.770085,2.442086732e+15,0,8771242.533,0.039126543
2e-09,-8.22573123e+11,69511.17186,-2720.360117,2.442086732e+15,31123363.59,8771242.533,0.039126543
4e-09,-8.215257892e+11,82465.19712,-2716.440603,2.110221798e+15,51909698.37,12725459.14,0.03380948057
6e-09,-8.204641345e+11,95093.88811,-2712.461479,1.945057639e+15,67638938.44,16346307.44,0.03116325901
8e-09,-8.193884125e+11,107074.9946,-2708.422832,1.863666085e+15,80312789.4,19692145.5,0.02985922255
1e-08,-8.182985001e+11,118781.0585,-2704.324714,1.835360615e+15,90892124.55,22791988.28,0.02940571893
1.2e-08,-8.171947763e+11,130293.7559,-2700.167216,1.846946835e+15,99898110.71,25661664.77,0.02959135064
1.4e-08,-8.160769923e+11,141679.3839,-2695.95039,1.892884667e+15,107630406.8,28307517.26,0.03032735584
1.6e-08,-8.149456516e+11,152974.3534,-2691.674334,1.971690769e+15,114261115.9,30727737.98,0.03158996879
1.8e-08,-8.138003804e+11,164202.7743,-2687.3391,2.084367328e+15,119879593.8,32912747.76,0.03339524629
2e-08,-8.126418055e+11,175380.7653,-2682.944794,2.23351207e+15,124514990.4,34844981.16,0.0357848085
2.2e-08,-8.114694293e+11,186519.5939,-2678.491467,2.422487736e+15,128147882.9,36498288.89,0.03881253247
2.4e-08,-8.102840008e+11,197627.3739,-2673.979235,2.654181303e+15,130716965.9,37837261.85,0.04252467266
2.6e-08,-8.090848994e+11,208710.1021,-2669.408149,2.928866336e+15,132125307,38817099.72,0.04692561208
2.8e-08,-8.078729948e+11,219772.3096,-2664.778333,3.240709845e+15,132251198.6,39385130.29,0.05192189591
3e-08,-8.066475453e+11,230817.4865,-2660.089836,3.571783004e+15,130969872.8,39484949.62,0.0572262727
3.2e-08,-8.054095393e+11,241848.3671,-2655.342791,3.885452154e+15,128192304.6,39066495.85,0.06225180654
3.4e-08,-8.041581163e+11,252867.1271,-2650.537241,4.132263827e+15,123921956.7,38105551.62,0.0662061655
3.6e-08,-8.028943811e+11,263875.5216,-2645.673326,4.258413124e+15,118314522,36627985.01,0.06822730004
3.8e-08,-8.01617358e+11,274874.9832,-2640.751083,4.226172511e+15,111704207.4,34726073.05,0.06771074848
4e-08,-8.003282649e+11,285866.6938,-2635.770662,4.034896034e+15,104557405.6,32551837.53,0.06464616146
4.2e-08,-7.990260149e+11,296851.636,-2630.732093,3.725784181e+15,97355495.36,30282796.46,0.05969364359
4.4e-08,-7.97711935e+11,307830.6326,-2625.635537,3.363642086e+15,90468896.41,28076874,0.05389148755
4.6e-08,-7.963848323e+11,318804.3778,-2620.481015,3.008507942e+15,84095510.36,26041758.55,0.04820161128
4.8e-08,-7.950461379e+11,329773.4617,-2615.268701,2.697093078e+15,78280667.49,24229570.72,0.04321219509
