z,Ex,Ez,By,ne,vx,vz,Pe
0,2.984025243e+11,0,120.0411146,0,0,0,0
2e-09,2.9872109e+11,0,-749.6941363,0,0,0,0
4e-09,2.990342835e+11,0,-738.3993748,0,0,0,0
6e-09,2.99342099e+11,0,-727.0898959,0,0,0,0
8e-09,2.996445312e+11,0,-715.7658983,0,0,0,0
1e-08,2.999415744e+11,0,-704.4275809,0,0,0,0
1.2e-08,3.002332233e+11,0,-693.0751429,0,0,0,0
1.4e-08,3.005194727e+11,0,-681.7087838,0,0,0,0
1.6e-08,3.008003173e+11,0,-670.3287033,0,0,0,0
1.8e-08,3.010757522e+11,0,-658.9351015,0,0,0,0
2e-08,3.013457722e+11,0,-647.5281788,0,0,0,0
2.2e-08,3.016103726e+11,0,-636.1081356,0,0,0,0
2.4e-08,3.018695486e+11,0,-624.6751729,0,0,0,0
2.6e-08,3.021232954e+11,0,-613.2294918,0,0,0,0
2.8e-08,3.023716086e+11,0,-601.7712936,0,0,0,0
3e-08,3.026144835e+11,0,-590.3007801,0,0,0,0
3.2e-08,3.028519158e+11,0,-578.818153,0,0,0,0
3.4e-08,3.030839013e+11,0,-567.3236146,0,0,0,0
3.6e-08,3.033104357e+11,0,-555.8173671,0,0,0,0
3.8e-08,3.035315149e+11,0,-544.2996133,0,0,0,0
4e-08,3.037471349e+11,0,-532.770556,0,0,0,0
4.2e-08,3.039572919e+11,0,-521.2303982,0,0,0,0
4.4e-08,3.04161982e+11,0,-509.6793434,0,0,0,0
4.6e-08,3.043612015e+11,0,-498.117595,0,0,0,0
4.8e-08,3.045549469e+11,0,-486.5453569,0,0,0,0
5e-08,3.047432146e+11,0,-474.9628331,0,0,0,0
5.2e-08,3.049260013e+11,0,-463.3702277,0,0,0,0
5.4e-08,3.051033035e+11,0,-451.7677452,0,0,0,0
5.6e-08,3.052751182e+11,0,-440.1555902,0,0,0,0
5.8e-08,3.054414421e+11,0,-428.5339677,0,0,0,0
6e-08,3.056022724e+11,0,-416.9030825,0,0,0,0
6.2e-08,3.057576061e+11,0,-405.26314,0,0,0,0
6.4e-08,3.059074403e+11,0,-393.6143457,0,0,0,0
6.6e-08,3.060517724e+11,0,-381.956905,0,0,0,0
6.8e-08,3.061905998e+11,0,-370.291024,0,0,0,0
7e-08,3.063239199e+11,0,-358.6169085,0,0,0,0
7.2e-08,3.064517304e+11,0,-346.9347647,0,0,0,0
7.4e-08,3.065740289e+11,0,-335.244799,0,0,0,0
7.6e-08,3.066908132e+11,0,-323.547218,0,0,0,0
7.8e-08,3.068020812e+11,0,-311.8422283,0,0,0,0
8e-08,3.069078309e+11,0,-300.1300369,0,0,0,0
8.2e-08,3.070080604e+11,0,-288.4108506,0,0,0,0
8.4e-08,3.071027678e+11,0,-276.6848768,0,0,0,0
