z,Ex,Ez,By,ne,vx,vz,Pe
0,-2.537508486e+11,0,-749.4228606,0,0,0,0
2e-09,-2.549901406e+11,0,-654.6412586,0,0,0,0
4e-09,-2.562243519e+11,0,-659.114428,0,0,0,0
6e-09,-2.574534607e+11,0,-663.575024,0,0,0,0
8e-09,-2.586774447e+11,0,-668.0229747,0,0,0,0
1e-08,-2.598962821e+11,0,-672.4582087,0,0,0,0
1.2e-08,-2.611099511e+11,0,-676.8806547,0,0,0,0
1.4e-08,-2.623184301e+11,0,-681.2902418,0,0,0,0
1.6e-08,-2.635216973e+11,0,-685.686899,0,0,0,0
1.8e-08,-2.647197314e+11,0,-690.0705561,0,0,0,0
2e-08,-2.659125109e+11,0,-694.4411426,0,0,0,0
2.2e-08,-2.671000145e+11,0,-698.7985886,0,0,0,0
2.4e-08,-2.68282221e+11,0,-703.1428243,0,0,0,0
2.6e-08,-2.694591094e+11,0,-707.4737803,0,0,0,0
2.8e-08,-2.706306587e+11,0,-711.7913873,0,0,0,0
3e-08,-2.717968479e+11,0,-716.0955763,0,0,0,0
3.2e-08,-2.729576564e+11,0,-720.3862786,0,0,0,0
3.4e-08,-2.741130635e+11,0,-724.6634258,0,0,0,0
3.6e-08,-2.752630485e+11,0,-728.9269496,0,0,0,0
3.8e-08,-2.764075911e+11,0,-733.1767821,0,0,0,0
4e-08,-2.775466708e+11,0,-737.4128556,0,0,0,0
4.2e-08,-2.786802676e+11,0,-741.6351027,0,0,0,0
4.4e-08,-2.798083611e+11,0,-745.8434563,0,0,0,0
4.6e-08,-2.809309315e+11,0,-750.0378494,0,0,0,0
4.8e-08,-2.820479587e+11,0,-754.2182155,0,0,0,0
5e-08,-2.83159423e+11,0,-758.3844883,0,0,0,0
5.2e-08,-2.842653046e+11,0,-762.5366015,0,0,0,0
5.4e-08,-2.85365584e+11,0,-766.6744895,0,0,0,0
5.6e-08,-2.864602417e+11,0,-770.7980867,0,0,0,0
5.8e-08,-2.875492584e+11,0,-774.9073277,0,0,0,0
6e-08,-2.886326146e+11,0,-779.0021478,0,0,0,0
6.2e-08,-2.897102914e+11,0,-783.082482,0,0,0,0
6.4e-08,-2.907822696e+11,0,-787.1482659,0,0,0,0
6.6e-08,-2.918485304e+11,0,-791.1994355,0,0,0,0
6.8e-08,-2.929090548e+11,0,-795.2359268,0,0,0,0
7e-08,-2.939638242e+11,0,-799.2576761,0,0,0,0
7.2e-08,-2.9501282e+11,0,-803.2646202,0,0,0,0
7.4e-08,-2.960560238e+11,0,-807.2566961,0,0,0,0
7.6e-08,-2.97093417e+11,0,-811.2338408,0,0,0,0
7.8e-08,-2.981249816e+11,0,-815.195992,0,0,0,0
8e-08,-2.991506993e+11,0,-819.1430874,0,0,0,0
8.2e-08,-3.001705521e+11,0,-823.0750652,0,0,0,0
8.4e-08,-3.01184522e+11,0,-826.9918636,0,0,0,0
8.6e-08,-3.021925914e+11,0,-830.8934213,0,0,0,0
8.8e-08,-3.031947424e+11,0,-834.7796773,0,0,0,0
9e-08,-3.041909576e+11,0,-838.6505707,0,0,0,0
9.2e-08,-3.051812194e+11,0,-842.5060411,0,0,0,0
9.4e-08,-3.061655105e+11,0,-846.3460283,0,0,0,0
9.6e-08,-3.071438137e+11,0,-850.1704724,0,0,0,0
9.8e-08,-3.081161119e+11,0,-853.9793137,0,0,0,0
1e-07,-3.090823881e+11,0,-857.772493,0,0,0,0
1.02e-07,-3.100426254e+11,0,-861.5499511,0,0,0,0
