z,Ex,Ez,By,ne,vx,vz,Pe
0,-8.341183905e+11,0,-1504.489571,0,0,0,0
2e-09,-8.351946598e+11,0,-226.3883256,0,0,0,0
4e-09,-8.362562652e+11,0,-225.8380849,0,0,0,0
6e-09,-8.373031854e+11,0,-225.2836613,0,0,0,0
8e-09,-8.383353993e+11,0,-224.7250684,0,0,0,0
1e-08,-8.393528862e+11,0,-224.1623203,0,0,0,0
1.2e-08,-8.403556253e+11,0,-223.595431,0,0,0,0
1.4e-08,-8.413435965e+11,0,-223.0244145,0,0,0,0
1.6e-08,-8.423167796e+11,0,-222.449285,0,0,0,0
1.8e-08,-8.43275155e+11,0,-221.8700567,0,0,0,0
2e-08,-8.44218703e+11,0,-221.2867438,0,0,0,0
2.2e-08,-8.451474045e+11,0,-220.6993609,0,0,0,0
2.4e-08,-8.460612403e+11,0,-220.1079222,0,0,0,0
2.6e-08,-8.469601919e+11,0,-219.5124423,0,0,0,0
2.8e-08,-8.478442406e+11,0,-218.9129357,0,0,0,0
3e-08,-8.487133684e+11,0,-218.3094172,0,0,0,0
3.2e-08,-8.495675572e+11,0,-217.7019015,0,0,0,0
3.4e-08,-8.504067894e+11,0,-217.0904033,0,0,0,0
3.6e-08,-8.512310475e+11,0,-216.4749375,0,0,0,0
3.8e-08,-8.520403145e+11,0,-215.855519,0,0,0,0
4e-08,-8.528345734e+11,0,-215.2321629,0,0,0,0
4.2e-08,-8.536138076e+11,0,-214.6048842,0,0,0,0
4.4e-08,-8.543780008e+11,0,-213.973698,0,0,0,0
4.6e-08,-8.551271369e+11,0,-213.3386196,0,0,0,0
4.8e-08,-8.558612e+11,0,-212.6996642,0,0,0,0
5e-08,-8.565801746e+11,0,-212.0568472,0,0,0,0
5.2e-08,-8.572840454e+11,0,-211.410184,0,0,0,0
5.4e-08,-8.579727974e+11,0,-210.75969,0,0,0,0
5.6e-08,-8.586464159e+11,0,-210.1053809,0,0,0,0
5.8e-08,-8.593048863e+11,0,-209.4472722,0,0,0,0
6e-08,-8.599481945e+11,0,-208.7853796,0,0,0,0
6.2e-08,-8.605763265e+11,0,-208.1197188,0,0,0,0
6.4e-08,-8.611892686e+11,0,-207.4503057,0,0,0,0
6.6e-08,-8.617870075e+11,0,-206.7771561,0,0,0,0
6.8e-08,-8.6236953e+11,0,-206.100286,0,0,0,0
7e-08,-8.629368232e+11,0,-205.4197114,0,0,0,0
7.2e-08,-8.634888745e+11,0,-204.7354483,0,0,0,0
7.4e-08,-8.640256716e+11,0,-204.0475129,0,0,0,0
7.6e-08,-8.645472025e+11,0,-203.3559213,0,0,0,0
7.8e-08,-8.650534554e+11,0,-202.6606899,0,0,0,0
8e-08,-8.655444187e+11,0,-201.9618349,0,0,0,0
8.2e-08,-8.660200812e+11,0,-201.2593727,0,0,0,0
8.4e-08,-8.664804321e+11,0,-200.5533198,0,0,0,0
8.6e-08,-8.669254604e+11,0,-199.8436927,0,0,0,0
8.8e-08,-8.673551559e+11,0,-199.1305079,0,0,0,0
9e-08,-8.677695085e+11,0,-198.413782,0,0,0,0
9.2e-08,-8.681685081e+11,0,-197.6935318,0,0,0,0
9.4e-08,-8.685521452e+11,0,-196.969774,0,0,0,0
9.6e-08,-8.689204105e+11,0,-196.2425255,0,0,0,0
9.8e-08,-8.69273295e+11,0,-195.5118029,0,0,0,0
1e-07,-8.696107897e+11,0,-194.7776234,0,0,0,0
1.02e-07,-8.699328863e+11,0,-194.0400039,0,0,0,0
1.04e-07,-8.702395765e+11,0,-193.2989614,0,0,0,0
1.06e-07,-8.705308524e+11,0,-192.554513,0,0,0,0
1.08e-07,-8.708067061e+11,0,-191.8066758,0,0,0,0
1.1e-07,-8.710671304e+11,0,-191.0554672,0,0,0,0
1.12e-07,-8.713121181e+11,0,-190.3009043,0,0,0,0
1.14e-07,-8.715416624e+11,0,-189.5430046,0,0,0,0
1.16e-07,-8.717557566e+11,0,-188.7817853,0,0,0,0
1.18e-07,-8.719543944e+11,0,-188.0172639,0,0,0,0
1.2e-07,-8.721375699e+11,0,-187.2494579,0,0,0,0
1.22e-07,-8.723052771e+11,0,-186.4783849,0,0,0,0
1.24e-07,-8.724575108e+11,0,-185.7040624,0,0,0,0
1.26e-07,-8.725942656e+11,0,-184.9265081,0,0,0,0
1.28e-07,-8.727155366e+11,0,-184.1457398,0,0,0,0
1.3e-07,-8.728213191e+11,0,-183.3617752,0,0,0,0
1.32e-07,-8.729116089e+11,0,-182.5746321,0,0,0,0
1.34e-07,-8.729864017e+11,0,-181.7843283,0,0,0,0
1.36e-07,-8.730456938e+11,0,-180.9908819,0,0,0,0
1.38e-07,-8.730894816e+11,0,-180.1943107,0,0,0,0
1.4e-07,-8.731177619e+11,0,-179.3946328,0,0,0,0
1.42e-07,-8.731305315e+11,0,-178.5918663,0,0,0,0
1.44e-07,-8.731277879e+11,0,-177.7860294,0,0,0,0
1.46e-07,-8.731095286e+11,0,-176.97714,0,0,0,0
1.48e-07,-8.730757514e+11,0,-176.1652166,0,0,0,0
1.5e-07,-8.730264544e+11,0,-175.3502774,0,0,0,0
1.52e-07,-8.72961636e+11,0,-174.5323407,0,0,0,0
1.54e-07,-8.728812949e+11,0,-173.7114249,0,0,0,0
1.56e-07,-8.727854301e+11,0,-172.8875484,0,0,0,0
1.58e-07,-8.726740407e+11,0,-172.0607296,0,0,0,0
1.6e-07,-8.725471263e+11,0,-171.2309872,0,0,0,0
1.62e-07,-8.724046866e+11,0,-170.3983396,0,0,0,0
1.64e-07,-8.722467217e+11,0,-169.5628054,0,0,0,0
1.66e-07,-8.72073232e+11,0,-168.7244035,0,0,0,0
1.68e-07,-8.71884218e+11,0,-167.8831523,0,0,0,0
1.7e-07,-8.716796806e+11,0,-167.0390707,0,0,0,0
1.72e-07,-8.71459621e+11,0,-166.1921775,0,0,0,0
1.74e-07,-8.712240407e+11,0,-165.3424915,0,0,0,0
1.76e-07,-8.709729414e+11,0,-164.4900316,0,0,0,0
1.78e-07,-8.70706325e+11,0,-163.6348168,0,0,0,0
1.8e-07,-8.704241939e+11,0,-162.7768659,0,0,0,0
1.82e-07,-8.701265506e+11,0,-161.9161981,0,0,0,0
1.84e-07,-8.69813398e+11,0,-161.0528323,0,0,0,0
1.86e-07,-8.694847391e+11,0,-160.1867877,0,0,0,0
1.88e-07,-8.691405774e+11,0,-159.3180834,0,0,0,0
1.9e-07,-8.687809166e+11,0,-158.4467387,0,0,0,0
1.92e-07,-8.684057605e+11,0,-157.5727726,0,0,0,0
1.94e-07,-8.680151135e+11,0,-156.6962045,0,0,0,0
1.96e-07,-8.676089799e+11,0,-155.8170537,0,0,0,0
1.98e-07,-8.671873647e+11,0,-154.9353396,0,0,0,0
2e-07,-8.667502728e+11,0,-154.0510814,0,0,0,0
2.02e-07,-8.662977096e+11,0,-153.1642987,0,0,0,0
2.04e-07,-8.658296808e+11,0,-152.275011,0,0,0,0
2.06e-07,-8.653461921e+11,0,-151.3832376,0,0,0,0
2.08e-07,-8.648472498e+11,0,-150.4889982,0,0,0,0
2.1e-07,-8.643328604e+11,0,-149.5923123,0,0,0,0
2.12e-07,-8.638030305e+11,0,-148.6931995,0,0,0,0
2.14e-07,-8.632577672e+11,0,-147.7916795,0,0,0,0
2.16e-07,-8.626970778e+11,0,-146.887772,0,0,0,0
2.18e-07,-8.621209697e+11,0,-145.9814967,0,0,0,0
2.2e-07,-8.615294509e+11,0,-145.0728734,0,0,0,0
2.22e-07,-8.609225294e+11,0,-144.1619218,0,0,0,0
2.24e-07,-8.603002137e+11,0,-143.2486618,0,0,0,0
2.26e-07,-8.596625124e+11,0,-142.3331132,0,0,0,0
2.28e-07,-8.590094345e+11,0,-141.415296,0,0,0,0
2.3e-07,-8.583409891e+11,0,-140.49523,0,0,0,0
2.32e-07,-8.576571859e+11,0,-139.5729352,0,0,0,0
2.34e-07,-8.569580344e+11,0,-138.6484317,0,0,0,0
2.36e-07,-8.562435449e+11,0,-137.7217394,0,0,0,0
2.38e-07,-8.555137276e+11,0,-136.7928784,0,0,0,0
2.4e-07,-8.547685932e+11,0,-135.8618688,0,0,0,0
2.42e-07,-8.540081524e+11,0,-134.9287307,0,0,0,0
2.44e-07,-8.532324166e+11,0,-133.9934843,0,0,0,0
2.46e-07,-8.52441397e+11,0,-133.0561498,0,0,0,0
2.48e-07,-8.516351054e+11,0,-132.1167473,0,0,0,0
2.5e-07,-8.508135538e+11,0,-131.1752971,0,0,0,0
2.52e-07,-8.499767544e+11,0,-130.2318194,0,0,0,0
2.54e-07,-8.491247199e+11,0,-129.2863347,0,0,0,0
2.56e-07,-8.482574628e+11,0,-128.3388631,0,0,0,0
2.58e-07,-8.473749965e+11,0,-127.3894251,0,0,0,0
2.6e-07,-8.464773341e+11,0,-126.438041,0,0,0,0
