z,Ex,Ez,By,ne,vx,vz,Pe
0,8.678112148e+11,69504.03701,7702.848255,1.875108087,0,-967222819.3,3.004254363e-17
2e-09,9.278484822e+11,69504.03701,12428.01703,1.875108087,38697704.99,-967222819.3,3.004254363e-17
4e-09,9.283341138e+11,928778.7189,12258.82099,1.8721633,43082219.1,-966686841.3,2.999536295e-17
6e-09,8.981614987e+11,-2736339.931,12156.71708,1.869716123,47399724.06,-966135862.5,2.995615484e-17
8e-09,8.379584527e+11,95649.3678,12258.83533,1.867262251,51675226.85,-965568915,2.991683948e-17
1e-08,8.832746962e+11,73462.60692,12425.10059,1.86481046,55977914.04,-964981909.5,2.987755745e-17
1.2e-08,9.416882777e+11,124799.2619,12424.52736,1.862370012,60352761.95,-964373304,2.983845716e-17
1.4e-08,9.801138063e+11,133326.7425,12293.42268,1.859940598,64733498.69,-963747040.5,2.979953367e-17
1.6e-08,9.742450988e+11,146283.8596,12157.45092,1.857516034,69068486.67,-963106603.7,2.976068787e-17
1.8e-08,9.151789988e+11,160233.3076,12135.7895,1.85509479,73348942.12,-962452329.5,2.972189526e-17
2e-08,9.068794697e+11,172147.8022,12230.0802,1.85268456,77610363.72,-961780535.8,2.968327912e-17
2.2e-08,9.294689888e+11,184387.0163,12347.96523,1.850297921,81910027.29,-961087555.3,2.964504096e-17
2.4e-08,1.01720901e+12,195722.1029,12333.1982,1.847942639,86256014,-960372978.4,2.960730518e-17
2.6e-08,1.038633037e+12,207914.66,12191.2359,1.845615496,90609547.31,-959641894.8,2.957002023e-17
2.8e-08,1.002736659e+12,218921.7077,12130.29713,1.843307321,94906790.49,-958899133.3,2.953303919e-17
3e-08,9.697706923e+11,231247.7558,12172.32972,1.841019933,99171584.12,-958140976.4,2.949639119e-17
3.2e-08,9.499940571e+11,241894.718,12247.0299,1.83876749,103447793,-957362577.5,2.946030307e-17
3.4e-08,1.010876401e+12,254593.2778,12288.6039,1.836561886,107751392.2,-956562250.6,2.942496541e-17
3.6e-08,1.052843291e+12,264914.8641,12269.19044,1.834404439,112084057.5,-955742565.8,2.939039929e-17
3.8e-08,1.082976115e+12,277878.1269,12208.70146,1.832288171,116409441.5,-954907337.9,2.935649295e-17
4e-08,1.036307002e+12,288765.6383,12181.16637,1.830207831,120712148.9,-954058224.8,2.932316222e-17
4.2e-08,9.937731069e+11,301714.3906,12229.26077,1.82816798,124991864.3,-953192275.5,2.929048021e-17
4.4e-08,1.025690369e+12,312749.7332,12227.33847,1.826182452,129285740.7,-952304171.6,2.925866853e-17
4.6e-08,1.052272471e+12,326076.864,12168.99665,1.824256667,133591714.8,-951397320.5,2.922781406e-17
4.8e-08,1.104831382e+12,337538.309,12134.99554,1.822381299,137879696.9,-950476486.2,2.919776736e-17
5e-08,1.097518796e+12,351178.6082,12145.43687,1.820548823,142160521.8,-949541709.6,2.916840786e-17
5.2e-08,1.080673311e+12,363262.0555,12168.16333,1.818762026,146434107.2,-948589934.1,2.913978021e-17
5.4e-08,1.057268317e+12,376991.1037,12164.51394,1.817030382,150711825.5,-947618306.9,2.911203622e-17
5.6e-08,1.075095168e+12,389808.0658,12132.00756,1.815360178,154987224.9,-946627430.2,2.908527659e-17
5.8e-08,1.13019992e+12,403238.587,12063.62037,1.813748682,159258828.8,-945620001.6,2.905945758e-17
6e-08,1.119099621e+12,416796.7246,12062.24678,1.812184709,163514956.1,-944600835.1,2.903439997e-17
6.2e-08,1.133096458e+12,429560.0941,12148.47441,1.810663993,167759672,-943565754.6,2.901003542e-17
6.4e-08,1.124874328e+12,443789.8359,12205.33991,1.809198466,172035488.7,-942507615.8,2.898655509e-17
6.6e-08,1.143039484e+12,455655.5442,12180.75501,1.80779685,176327023.2,-941427260.3,2.896409872e-17
6.8e-08,1.16651186e+12,470385.6689,12110.4248,1.806453375,180615623.3,-940330037.5,2.894257387e-17
7e-08,1.176408127e+12,481309.3005,12058.08572,1.805154661,184882707.9,-939220739.6,2.892176619e-17
7.2e-08,1.186936946e+12,496286.2476,12041.17213,1.80389236,189129192.6,-938098628.9,2.890154189e-17
7.4e-08,1.156521765e+12,506363.2039,12086.08308,1.802667996,193369118.9,-936960870.5,2.888192542e-17
7.6e-08,1.20540249e+12,521346.5302,12133.07996,1.801491178,197616312,-935801262.8,2.886307072e-17
7.8e-08,1.241938853e+12,530763.7708,12108.80456,1.800367676,201892403.3,-934620274.1,2.884507024e-17
8e-08,1.261435436e+12,545537.0933,12058.75177,1.799284806,206160495.4,-933425701.4,2.882772075e-17
8.2e-08,1.254335191e+12,554562.2167,12015.18533,1.798227703,210408992.5,-932219338.8,2.881078408e-17
8.4e-08,1.223358174e+12,569100.115,11978.17357,1.797194802,214636958.8,-930999302.6,2.879423519e-17
8.6e-08,1.233362993e+12,577961.0191,11955.56611,1.79619217,218846680.4,-929762942,2.877817125e-17
8.8e-08,1.244919308e+12,592290.9151,11966.31258,1.795223452,223055444.4,-928509627.5,2.876265067e-17
9e-08,1.326949787e+12,601148.6478,11994.3428,1.794286329,227268385.3,-927238374.1,2.874763631e-17
9.2e-08,1.340824938e+12,615253.1851,12015.28863,1.793372937,231503848,-925950748.7,2.873300216e-17
9.4e-08,1.309292041e+12,624144.8036,11991.44535,1.792474454,235735516.7,-924647474.1,2.871860687e-17
9.6e-08,1.293723161e+12,638004.3649,11887.663,1.791592759,239949149.1,-923327343.7,2.870448057e-17
9.8e-08,1.277933488e+12,647056.2978,11768.30535,1.790727774,244129850.7,-921996212.7,2.869062198e-17
1e-07,1.31500684e+12,660525.1637,11724.41989,1.789868546,248270081.6,-920657281.6,2.867685562e-17
1.02e-07,1.339155434e+12,669934.0536,11785.00434,1.789007879,252404231.7,-919306794.9,2.866306622e-17
1.04e-07,1.389853104e+12,683060.3217,11885.32931,1.788149762,256556138.9,-917936419.3,2.864931767e-17
1.06e-07,1.37354917e+12,692867.5274,11895.16374,1.787302721,260746326.4,-916541794.2,2.863574658e-17
1.08e-07,1.351788116e+12,705741.9166,11762.06812,1.786465664,264928027.4,-915128896.8,2.862233544e-17
1.1e-07,1.363631232e+12,716075.5598,11598.54549,1.785624072,269063486.2,-913709046.7,2.860885166e-17
1.12e-07,1.342333896e+12,728495.7963,11532.74,1.784756357,273150302.3,-912288634.9,2.859494933e-17
1.14e-07,1.367517699e+12,739592.2573,11577.91551,1.783856048,277207180.2,-910858693.9,2.858052478e-17
1.16e-07,1.385669733e+12,751669.1292,11658.3454,1.782938836,281285643.1,-909407382.1,2.856582943e-17
1.18e-07,1.433977741e+12,763819.8923,11685.42683,1.782016332,285389826.8,-907931573.3,2.855104929e-17
1.2e-07,1.443043231e+12,775712.4357,11615.86792,1.781079875,289509568.2,-906437810.7,2.853604559e-17
1.22e-07,1.437242196e+12,789450.1466,11496.32708,1.780105218,293599623.3,-904936949.3,2.852042986e-17
1.24e-07,1.435419815e+12,801088.101,11435.42131,1.779071833,297646220.4,-903432913.5,2.850387322e-17
1.26e-07,1.394491358e+12,816771.1288,11405.04592,1.777977059,301671896.4,-901919078.2,2.8486333e-17
1.28e-07,1.425065749e+12,827390.3497,11352.64993,1.77683084,305677076.2,-900389076.8,2.846796855e-17
1.3e-07,1.450192052e+12,826656.0601,11327.57473,1.775631817,309677455.5,-898846988.8,2.844875808e-17
1.32e-07,1.490825204e+12,755045.1092,11347.14326,1.774361288,313669281.1,-897294334.1,2.842840196e-17
1.34e-07,1.505579975e+12,977211.0417,11357.2881,1.773007114,317670067.1,-895726528,2.84067057e-17
1.36e-07,1.500723346e+12,691962.0228,11315.87732,1.771564968,321668902.4,-894143371.7,2.838359998e-17
1.38e-07,1.505919459e+12,837255.3832,11240.02811,1.770027045,325649779.4,-892548171,2.835895973e-17
1.4e-07,1.478666224e+12,843614.6813,11080.1878,1.768379484,329606484.5,-890945105.6,2.833256289e-17
1.42e-07,1.497394805e+12,858698.3825,10925.48357,1.766598657,333501188.1,-889344205,2.830403089e-17
1.44e-07,1.491242768e+12,871338.8834,10923.63083,1.764659226,337352618.3,-887747497.1,2.82729578e-17
1.46e-07,1.522911946e+12,881399.5559,11001.57288,1.76256052,341196469.2,-886136788,2.823933281e-17
1.48e-07,1.564304813e+12,894934.0768,11056.11497,1.760321347,345071273.8,-884500080.3,2.820345731e-17
1.5e-07,1.579744551e+12,905214.1513,11036.26309,1.757938642,348967391.7,-882842272.5,2.816528216e-17
1.52e-07,1.599943179e+12,920507.2854,10938.42669,1.755384687,352852673.6,-881172679.9,2.812436328e-17
1.54e-07,1.55515102e+12,930736.94,10760.87561,1.752626191,356705994.4,-879501658.4,2.808016732e-17
1.56e-07,1.521589441e+12,961803.3469,10638.89069,1.749633528,360485409.6,-877837268.7,2.803221956e-17
1.58e-07,1.503198013e+12,884707.8733,10633.09764,1.746401736,364224514.5,-876168728.2,2.798044056e-17
1.6e-07,1.553707871e+12,905007.6827,10639.55065,1.742948341,367960321.9,-874480172.9,2.792511107e-17
1.62e-07,1.612822091e+12,949584.3648,10686.51896,1.73927106,371711279.5,-872774653.5,2.786619452e-17
1.64e-07,1.636069783e+12,963492.6981,10741.68994,1.735342967,375481909.6,-871052614,2.780325954e-17
1.66e-07,1.656548383e+12,974449.7069,10749.9264,1.731148821,379263340.1,-869310195.2,2.773606191e-17
1.68e-07,1.611483095e+12,985620.8161,10639.83953,1.72668346,383047460.5,-867550392,2.766451894e-17
1.7e-07,1.590348529e+12,996528.765,10443.5567,1.721930803,386780067.8,-865785691,2.758837298e-17
1.72e-07,1.588158134e+12,1007463.267,10280.8744,1.716864435,390450962.1,-864027741,2.750720082e-17
1.74e-07,1.603843383e+12,1018385.514,10211.71982,1.711459255,394068306.6,-862276930,2.742060028e-17
1.76e-07,1.616052352e+12,1029308.894,10302.08706,1.705708754,397664455.7,-860522006.2,2.732846711e-17
1.78e-07,1.641177472e+12,1040231.904,10406.26246,1.69964115,401288492.9,-858736996.2,2.723125337e-17
1.8e-07,1.709396417e+12,1051155.039,10435.897,1.693289198,404947553.5,-856916753.9,2.712948387e-17
1.82e-07,1.717754978e+12,1062078.257,10368.1474,1.686640529,408628438.9,-855077589.6,2.702296046e-17
1.84e-07,1.702550451e+12,1073001.579,10244.78098,1.679655122,412274856.6,-853235809.2,2.69110419e-17
1.86e-07,1.660382624e+12,1083925.012,10157.2119,1.672315322,415875476.5,-851394880.3,2.679344534e-17
1.88e-07,1.618646545e+12,1094848.563,10046.65704,1.664639812,419437712.3,-849544280.3,2.667047011e-17
1.9e-07,1.620680242e+12,1105772.239,9951.083543,1.656654703,422959820.3,-847684101.5,2.654253456e-17
1.92e-07,1.663584108e+12,1116696.048,9913.604058,1.648367485,426457769.2,-845816318.4,2.640975868e-17
1.94e-07,1.719047713e+12,1127619.996,10021.38976,1.639773886,429950167.8,-843939590.6,2.627207406e-17
1.96e-07,1.731082861e+12,1138544.09,10163.31533,1.630891346,433482994.3,-842033082.9,2.612976007e-17
1.98e-07,1.753887681e+12,1149468.338,10177.30114,1.621767034,437051362.8,-840084026,2.598357248e-17
2e-07,1.766757574e+12,1160392.746,10095.47425,1.612426172,440628936.4,-838109961.6,2.583391537e-17
2.02e-07,1.747779977e+12,1171317.321,9891.244277,1.602853908,444177736.9,-836130530.7,2.56805508e-17
2.04e-07,1.705685598e+12,1182242.071,9708.898292,1.59302684,447650607.5,-834166669.3,2.55231038e-17
