z,Ex,Ez,By,ne,vx,vz,Pe
0,1.481634314e+11,-9.232935984e+11,2224.919218,181581.4875,0,20867105.5,2.909256165e-12
2e-09,1.225501817e+11,-9.232935984e+11,3941.530655,181581.4875,1482805.536,20867105.5,2.909256165e-12
4e-09,9.537017785e+10,-1.065585113e+12,3905.042393,154950.1157,3977523.858,32419659.76,2.482574548e-12
6e-09,7.173867319e+10,-1.099275265e+12,3866.291246,144418.1872,6837132.247,41554516.21,2.313834451e-12
8e-09,4.22809061e+10,-1.118853271e+12,3823.518406,137113.6648,9881621.49,49301445.88,2.196803099e-12
1e-08,1.948444358e+10,-1.449020411e+12,3776.027568,133003.1648,12960383.89,57832606.31,2.130945629e-12
1.2e-08,-2029215800,-1.180260229e+12,3732.097206,133725.7849,16094349.43,63998112.71,2.142523279e-12
1.4e-08,-2.462120479e+10,-9.434739627e+11,3686.550581,136809.7254,19293180.27,68499658.76,2.191933454e-12
1.6e-08,-4.449396268e+10,-8.458822162e+11,3651.753824,140077.3869,22548597.9,72266271.07,2.244287163e-12
1.8e-08,-6.682453371e+10,-9.706130615e+11,3618.919489,141961.8568,25835964.92,76395128.75,2.274479699e-12
2e-08,-8.483838152e+10,-1.234451247e+12,3583.468442,139157.2701,29107608.86,81401085.05,2.229545266e-12
2.2e-08,-1.055327955e+11,-2.464283386e+12,3550.234352,136482.8701,32259410.08,90638974.82,2.186696655e-12
2.4e-08,-1.246446136e+11,-1.49751997e+12,3513.134799,138268.4749,35376758.65,95803052.55,2.215305197e-12
2.6e-08,-1.397780658e+11,-1.05754239e+12,3480.66801,142292.8689,38487793.72,99217240.26,2.279783097e-12
2.8e-08,-1.571774514e+11,-6.712710494e+11,3443.662732,147168.6077,41617472.66,101219697.8,2.357901044e-12
3e-08,-1.709218732e+11,-7.51051711e+11,3406.950819,152017.3382,44748768.22,103452519.9,2.435586273e-12
3.2e-08,-1.876820478e+11,-7.115454249e+11,3372.688483,156914.569,47886781.46,105514889,2.51404856e-12
3.4e-08,-2.027486519e+11,-7.624787147e+11,3330.320918,162135.8592,51019460.32,107708579.3,2.597702852e-12
3.6e-08,-2.179118924e+11,-6.094763572e+11,3285.945174,167345.2638,54151305.66,109388218.3,2.681166715e-12
3.8e-08,-2.362451554e+11,-8.066644136e+11,3230.899746,172117.287,57268010.38,111665671.7,2.757622956e-12
4e-08,-2.513796714e+11,-8.274966021e+11,3172.816023,176985.5954,60358088.26,113971261.9,2.835621854e-12
4.2e-08,-2.670058563e+11,-8.100107901e+11,3113.61221,182757.2557,63425178.51,116190851.6,2.928094048e-12
4.4e-08,-2.795811006e+11,-5.017031915e+11,3049.569079,188990.5962,66476921.44,117479434.3,3.027963172e-12
4.6e-08,-2.928325315e+11,-7.002101374e+11,2988.338655,195340.5725,69503897.72,119347845.3,3.129701009e-12
4.8e-08,-3.05703751e+11,-5.572545549e+11,2919.195505,202337.741,72510978.03,120794105.5,3.241808008e-12
5e-08,-3.185546799e+11,-5.743469404e+11,2845.288515,209717.9021,75491082.12,122287819.1,3.360051224e-12
5.2e-08,-3.330814223e+11,-5.942519308e+11,2765.029009,217653.2278,78443991.88,123833332.3,3.48718916e-12
5.4e-08,-3.467905644e+11,-6.120267993e+11,2678.573634,226423.7229,81361895.18,125420152.3,3.627707982e-12
5.6e-08,-3.62343944e+11,-6.215938774e+11,2596.561665,236437.8031,84245994.09,127020749.9,3.788151235e-12
5.8e-08,-3.767163908e+11,-6.25316601e+11,2517.423434,248266.6939,87096490.22,128614949.8,3.97767096e-12
6e-08,-3.90146845e+11,-6.248574705e+11,2446.648249,262725.4698,89914410.35,130187820.5,4.209326089e-12
6.2e-08,-4.031001137e+11,-6.211487481e+11,2379.120905,280988.2627,92704869.42,131727506.2,4.501928289e-12
6.4e-08,-4.157347615e+11,-6.146730614e+11,2309.388653,304750.2119,95466389.02,133223860.3,4.882636687e-12
6.6e-08,-4.307514833e+11,-6.057738547e+11,2245.19984,336456.2849,98201014.61,134668000.3,5.390623981e-12
6.8e-08,-4.467235069e+11,-5.947952998e+11,2182.963732,379621.1857,100911160.7,136053690.1,6.082201934e-12
7e-08,-4.647436739e+11,-5.820695708e+11,2121.879562,439270.9815,103595665.5,137377707,7.037897026e-12
7.2e-08,-4.824268865e+11,-5.678901569e+11,2065.069907,522546.8764,106254716.8,138640196.1,8.372123955e-12
7.4e-08,-4.997857641e+11,-5.524864456e+11,2012.386993,639521.5704,108887132.1,139844727.2,1.024626517e-11
7.6e-08,-5.165947053e+11,-5.360477158e+11,1962.261457,804293.694,111491910.3,140996943.3,1.288620563e-11
7.8e-08,-5.315502983e+11,-5.186657551e+11,1910.875441,1036445.67,114064779.8,142103408.7,1.660569035e-11
8e-08,-5.493094489e+11,-5.005115312e+11,1865.209931,1362985.651,116601695.8,143169625.5,2.183743763e-11
8.2e-08,-5.674912542e+11,-4.812336845e+11,1823.031299,1820898.519,119100614.9,144198618.2,2.917401061e-11
8.4e-08,-5.89236855e+11,-4.619772172e+11,1776.351782,2460610.264,121554201.6,145194072.4,3.94233227e-11
8.6e-08,-6.097634153e+11,-4.383323137e+11,1729.335325,3350258.327,123952844.2,146146915,5.36770561e-11
8.8e-08,-6.281052876e+11,-4.210859149e+11,1680.723248,4582711.883,126287981,147073744,7.342313899e-11
9e-08,-6.492708453e+11,-3.759972245e+11,1633.494542,6280797.904,128550612.6,147907736,1.006294764e-10
9.2e-08,-6.659009571e+11,-3.865771626e+11,1589.722025,8609612.503,130730182.4,148778265.9,1.379411998e-10
9.4e-08,-6.851655056e+11,-3.415369691e+11,1548.90197,11799157.52,132817871.4,149551004.8,1.890433447e-10
9.6e-08,-7.038681632e+11,-2.804082256e+11,1518.461639,16161844.37,134804600.7,150182832.6,2.589412942e-10
9.8e-08,-7.219075215e+11,-2.158596528e+11,1488.377002,22238594.22,136683225.5,150670313.7,3.563015603e-10
1e-07,-7.426763263e+11,2.372111565e+11,1449.829981,29519553.94,138446164.1,150103785.9,4.729553956e-10
1.02e-07,-7.590865767e+11,-3.703189777e+12,1408.777228,38023497.68,140019455.2,158286765.3,6.092035952e-10
1.04e-07,-7.799934975e+11,-2.333750335e+12,1371.17874,49668415.4,141433191.1,163234463.2,7.957757461e-10
1.06e-07,-7.995117757e+11,-1.046298599e+12,1341.139607,65610788.55,142703193.3,165346448.6,1.051200723e-09
1.08e-07,-8.183612933e+11,-6.166122739e+11,1311.790881,86343728.89,143832748,166497377.2,1.383379049e-09
1.1e-07,-8.416446646e+11,-1.740105912e+12,1285.143791,113893079.7,144814956.4,169898653.1,1.824768311e-09
1.12e-07,-8.570421384e+11,-7.017227062e+11,1262.584157,152768495.5,145659510,171084314.5,2.447621139e-09
1.14e-07,-8.762393458e+11,-3.757180929e+11,1236.603693,207937850.6,146374251.5,171536517.2,3.331531656e-09
1.16e-07,-8.933088254e+11,-3.541244465e+11,1210.692886,287567024.8,146964344.7,171874919,4.607331679e-09
1.18e-07,-9.127207603e+11,-4.048841712e+11,1185.911839,405412628,147443533.4,172243167.4,6.495426397e-09
1.2e-07,-9.344450569e+11,-3.497054622e+11,1159.013763,583896379.7,147827744,172423002.3,9.355051363e-09
1.22e-07,-9.503319393e+11,-3.839281967e+11,1129.173422,859639568.2,148133547.2,172600167.5,1.37729443e-08
1.24e-07,-9.737502532e+11,-3.278775014e+11,1094.294074,1291865372,148387055.5,172596254.1,2.069796513e-08
1.26e-07,-9.918152908e+11,-3.482231962e+11,1061.627161,1976565092,148609171.2,172575085.4,3.166806405e-08
1.28e-07,-1.013218348e+12,-2.984307343e+11,1033.051188,3065713548,148832432.3,172405291.6,4.911814614e-08
1.3e-07,-1.034300214e+12,-3.11534123e+11,1004.476254,4802671652,149083502.9,172228069.1,7.694728302e-08
1.32e-07,-1.050986174e+12,-2.679961665e+11,981.5714129,7565950845,149388026.5,171942424.5,1.212198966e-07
1.34e-07,-1.0723682e+12,-2.773817338e+11,956.5279714,1.195026136e+10,149774735,171671529,1.914642952e-07
1.36e-07,-1.087635755e+12,-2.382964639e+11,929.9347584,1.88652613e+10,150257005,171329431.6,3.022548085e-07
1.38e-07,-1.107182638e+12,-2.461925522e+11,905.1907079,2.971671848e+10,150854516.2,171025338.4,4.761143198e-07
1.4e-07,-1.128146643e+12,-2.093303343e+11,877.39619,4.662225076e+10,151575149.9,170675964.6,7.469708078e-07
1.42e-07,-1.147510092e+12,-2.166791591e+11,848.500705,7.281013571e+10,152421583,170380328.1,1.166546982e-06
1.44e-07,-1.166288203e+12,-1.793478751e+11,811.7118375,1.130833462e+11,153392553.3,170052550.4,1.811794949e-06
1.46e-07,-1.182173567e+12,-1.829229578e+11,773.6892403,1.746754444e+11,154477892.6,169781902.1,2.798609155e-06
1.48e-07,-1.199487223e+12,-1.457052045e+11,734.9486929,2.682617745e+11,155673420.1,169486383.8,4.298027468e-06
1.5e-07,-1.210738008e+12,-1.390645505e+11,693.5858508,4.096726718e+11,156962474.9,169231506.4,6.563679823e-06
1.52e-07,-1.222329654e+12,-1.134363078e+11,657.4776383,6.221041763e+11,158336030,168978884.4,9.967207751e-06
1.54e-07,-1.231570451e+12,-1.032758438e+11,614.3288571,9.39523406e+11,159781329.7,168760650.4,1.505282448e-05
1.56e-07,-1.240298427e+12,-8.566206917e+10,561.6769698,1.411264689e+12,161280606,168559331,2.261095309e-05
1.58e-07,-1.248595089e+12,-7.551641619e+10,498.6436729,2.108778192e+12,162819701.1,168386824.6,3.378635145e-05
1.6e-07,-1.254396033e+12,-6.186071854e+10,431.3510684,3.134830774e+12,164379779.5,168231867.4,5.022552618e-05
1.62e-07,-1.263580296e+12,-5.284610702e+10,363.8487821,4.636759076e+12,165953344.7,168099516.3,7.42890705e-05
1.64e-07,-1.26888139e+12,-4.107024419e+10,291.0117079,6.824243672e+12,167525122,167979971.9,0.0001093364376
1.66e-07,-1.276796606e+12,-3.452116478e+10,216.9771188,9.994869731e+12,169087011.1,167880125.6,0.0001601354674
1.68e-07,-1.281067605e+12,-2.474678004e+10,140.3286327,1.456689448e+13,170628443.8,167789593.1,0.0002333873796
